event_id,datetime_pht,lat,lon,depth_km,mag,location,bulletin
20180302T2047_6.58_126.31,2018-03-02T20:47:00+08:00,6.58,126.31,22.0,2.8,027 km S 72° E of Governor Genoroso (Davao Oriental),2018_Earthquake_Information/February/2018_0228_1557_B1.html
20180302T2228_13.95_120.53,2018-03-02T22:28:00+08:00,13.95,120.53,16.0,1.8,016 km S 52° W of Lian (Batangas),2018_Earthquake_Information/March/2018_0302_1428_B1.html
20180302T2254_13.3_120.5,2018-03-02T22:54:00+08:00,13.3,120.5,32.0,1.8,013 km S 17° E of Paluan (Occidental Mindoro),2018_Earthquake_Information/March/2018_0302_1428_B1.html
20180303T0040_11.93_122.98,2018-03-03T00:40:00+08:00,11.93,122.98,49.0,3.6,026 km S 63° W of Balud (Masbate),2018_Earthquake_Information/March/2018_0302_1428_B1.html
20180303T0052_5.23_126.85,2018-03-03T00:52:00+08:00,5.23,126.85,1.0,3.3,155 km S 81° E of Sarangani (Davao Occidental),2018_Earthquake_Information/March/2018_0302_1428_B1.html
20180303T0126_16.36_120.52,2018-03-03T01:26:00+08:00,16.36,120.52,12.0,2.5,008 km S 45° W of La Trinidad (Benguet),2018_Earthquake_Information/March/2018_0302_1428_B1.html
20180303T0423_13.01_120.98,2018-03-03T04:23:00+08:00,13.01,120.98,27.0,2.2,029 km S 77° E of Santa Cruz (Occidental Mindoro),2018_Earthquake_Information/March/2018_0302_1428_B1.html
20180303T0423_17.46_122.73,2018-03-03T04:23:00+08:00,17.46,122.73,5.0,3.3,047 km N 72° E of Divilacan (Isabela),2018_Earthquake_Information/March/2018_0302_1428_B1.html
20180303T0446_12.72_124.69,2018-03-03T04:46:00+08:00,12.72,124.69,18.0,2.7,038 km N 64° W of Laoang (Northern Samar),2018_Earthquake_Information/March/2018_0302_1428_B1.html
20180303T0807_18.82_119.85,2018-03-03T08:07:00+08:00,18.82,119.85,24.0,2.9,090 km N 68° W of Burgos (Ilocos Norte),2018_Earthquake_Information/March/2018_0303_0007_B1.html
20180303T1306_9.6_125.79,2018-03-03T13:06:00+08:00,9.6,125.79,10.0,2.6,008 km N 66° E of Claver (Surigao del Norte),2018_Earthquake_Information/March/2018_0303_0506_B2.html
20180303T1429_9.68_123.04,2018-03-03T14:29:00+08:00,9.68,123.04,9.0,2.0,013 km N 41° W of Bais City (Negros Oriental),2018_Earthquake_Information/March/2018_0303_0629_B2.html
20180303T1436_6.14_124.76,2018-03-03T14:36:00+08:00,6.14,124.76,30.0,1.9,012 km S 40° E of T'boli (South Cotabato),2018_Earthquake_Information/March/2018_0303_0636_B2.html
20180303T1456_14.32_120.39,2018-03-03T14:56:00+08:00,14.32,120.39,103.0,2.2,017 km S 36° W of Mariveles (Bataan),2018_Earthquake_Information/March/2018_0303_0656_B2.html
20180303T2049_15.96_122.27,2018-03-03T20:49:00+08:00,15.96,122.27,6.0,2.1,039 km S 24° E of Casiguran (Aurora),2018_Earthquake_Information/March/2018_0303_1249_B2.html
20180303T2051_10.96_124.6,2018-03-03T20:51:00+08:00,10.96,124.6,2.0,2.1,005 km S 02° W of Ormoc City (Leyte),2018_Earthquake_Information/March/2018_0303_1251_B3F.html
20180303T2135_8.51_125.72,2018-03-03T21:35:00+08:00,8.51,125.72,70.0,3.1,003 km N 50° W of San Luis (Agusan Del Sur),2018_Earthquake_Information/March/2018_0303_1335_B2.html
20180303T2139_11.02_124.64,2018-03-03T21:39:00+08:00,11.02,124.64,6.0,2.3,004 km N 65° E of Ormoc City (Leyte),2018_Earthquake_Information/March/2018_0303_1339_B2F.html
20180303T2146_4.9_126.82,2018-03-03T21:46:00+08:00,4.9,126.82,1.0,3.0,161 km S 69° E of Sarangani (Davao Occidental),2018_Earthquake_Information/March/2018_0303_1346_B2.html
20180303T2302_5.64_127.14,2018-03-03T23:02:00+08:00,5.64,127.14,8.0,3.1,162 km S 47° E of Governor Generoso (Davao Oriental),2018_Earthquake_Information/March/2018_0303_1502_B2.html
20180304T0217_13.92_120.5,2018-03-04T02:17:00+08:00,13.92,120.5,161.0,2.5,017 km N 55° W of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0303_1817_B2.html
20180304T0306_18.73_121.98,2018-03-04T03:06:00+08:00,18.73,121.98,1.0,2.8,035 km N 29° W of Santa Ana (Cagayan),2018_Earthquake_Information/March/2018_0303_1906_B2.html
20180304T0534_9.82_125.54,2018-03-04T05:34:00+08:00,9.82,125.54,20.0,3.2,006 km N 55° E of Surigao City (Surigao Del Norte),2018_Earthquake_Information/March/2018_0303_2134_B2.html
20180304T0752_5.77_125.45,2018-03-04T07:52:00+08:00,5.77,125.45,24.0,2.0,022 km S 57° W of Jose Abad Santos (Davao Occidental),2018_Earthquake_Information/March/2018_0303_2352_B2.html
20180304T0853_8.23_124.69,2018-03-04T08:53:00+08:00,8.23,124.69,20.0,2.0,011 km S 03° E of Baungon (Bukidnon),2018_Earthquake_Information/March/2018_0304_0053_B2.html
20180304T1718_5.95_124.5,2018-03-04T17:18:00+08:00,5.95,124.5,45.0,3.4,012 km S 67° W of Kiamba (Sarangani),2018_Earthquake_Information/March/2018_0304_0918_B3F.html
20180304T1726_15.27_120.59,2018-03-04T17:26:00+08:00,15.27,120.59,33.0,2.0,003 km S 47° E of Bamban (Tarlac),2018_Earthquake_Information/March/2018_0304_0926_B1.html
20180304T1744_5.67_125.95,2018-03-04T17:44:00+08:00,5.67,125.95,28.0,2.0,044 km S 58° E of Jose Abad Santos (Davao Occidental),2018_Earthquake_Information/March/2018_0304_0944_B1.html
20180304T1945_12.49_125.84,2018-03-04T19:45:00+08:00,12.49,125.84,17.0,3.7,050 km N 46° E of San Policarpo (Eastern Samar),2018_Earthquake_Information/March/2018_0304_1145_B2.html
20180304T1948_8.22_124.15,2018-03-04T19:48:00+08:00,8.22,124.15,20.0,2.4,008 km N 68° E of Kauswagan (Lanao Del Norte),2018_Earthquake_Information/March/2018_0304_1148_B2.html
20180304T2001_13.82_120.53,2018-03-04T20:01:00+08:00,13.82,120.53,20.0,1.8,011 km S 85° W of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0304_1201_B2.html
20180304T2004_12.05_125.45,2018-03-04T20:04:00+08:00,12.05,125.45,1.0,2.2,004 km N 76° W of Dolores (Eastern Samar),2018_Earthquake_Information/March/2018_0304_1204_B2.html
20180304T2048_16.74_120.18,2018-03-04T20:48:00+08:00,16.74,120.18,27.0,1.7,018 km N 84° W of Bacnotan (La Union),2018_Earthquake_Information/March/2018_0304_1248_B2.html
20180304T2107_10.02_126.14,2018-03-04T21:07:00+08:00,10.02,126.14,15.0,2.6,008 km N 87° E of Burgos (Surigao Del Norte),2018_Earthquake_Information/March/2018_0304_1307_B3.html
20180304T2148_13.74_120.54,2018-03-04T21:48:00+08:00,13.74,120.54,90.0,2.0,014 km S 46° W of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0304_1348_B2.html
20180304T2202_13.63_121.01,2018-03-04T22:02:00+08:00,13.63,121.01,33.0,1.8,015 km S 76° E of Tingloy (Batangas),2018_Earthquake_Information/March/2018_0304_1402_B2.html
20180304T2300_10.11_126.12,2018-03-04T23:00:00+08:00,10.11,126.12,20.0,2.8,011 km N 30° E of Burgos (Surigao Del Norte),2018_Earthquake_Information/March/2018_0304_1500_B2.html
20180304T2356_13.75_120.64,2018-03-04T23:56:00+08:00,13.75,120.64,14.0,1.9,009 km S 02° E of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0304_1556_B2.html
20180305T0012_7.81_122.07,2018-03-05T00:12:00+08:00,7.81,122.07,35.0,2.6,009 km N 88° E of Baliguian (Zamboanga Del Norte),2018_Earthquake_Information/March/2018_0304_1612_B2.html
20180305T0300_19.15_121.14,2018-03-05T03:00:00+08:00,19.15,121.14,15.0,3.9,037 km S 67° W of Calayan (Cagayan),2018_Earthquake_Information/March/2018_0304_1900_B2.html
20180305T0320_19.13_121.1,2018-03-05T03:20:00+08:00,19.13,121.1,16.0,2.5,042 km S 66° W of Calayan (Cagayan),2018_Earthquake_Information/March/2018_0304_1920_B2.html
20180305T0509_10.22_126.11,2018-03-05T05:09:00+08:00,10.22,126.11,19.0,3.4,023 km N 10° E of Burgos (Surigao Del Norte),2018_Earthquake_Information/March/2018_0304_2109_B2.html
20180305T0747_13.78_10.56,2018-03-05T07:47:00+08:00,13.78,10.56,87.0,1.8,009 km S 54° W of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0304_2347_B2.html
20180305T0856_5.65_126.07,2018-03-05T08:56:00+08:00,5.65,126.07,44.0,2.2,057 km S 63° E of Jose Abad Santos (Davao Occidental),2018_Earthquake_Information/March/2018_0305_0056_B2.html
20180305T0905_11.39_125.49,2018-03-05T09:05:00+08:00,11.39,125.49,40.0,4.6,006 km S 69° W of Llorente (Eastern Samar),2018_Earthquake_Information/March/2018_0305_0105_B4F.html
20180305T0953_5.48_126.35,2018-03-05T09:53:00+08:00,5.48,126.35,62.0,3.0,092 km S 61° E of Jose Abad Santos (Davao Occidental),2018_Earthquake_Information/March/2018_0305_0153_B2.html
20180305T1401_5.32_127.45,2018-03-05T14:01:00+08:00,5.32,127.45,2.0,3.8,211 km S 46° E of Governor Generoso (Davao Oriental),2018_Earthquake_Information/March/2018_0305_0601_B2.html
20180305T1416_11.93_125.4,2018-03-05T14:16:00+08:00,11.93,125.4,2.0,2.8,004 km N 39° W of Taft (Eastern Samar),2018_Earthquake_Information/March/2018_0305_0616_B2.html
20180305T1630_14.1_120.47,2018-03-05T16:30:00+08:00,14.1,120.47,107.0,2.1,017 km N 83° W of Nasugbu (Batangas),2018_Earthquake_Information/March/2018_0305_0830_B2.html
20180305T1834_14.91_122.51,2018-03-05T18:34:00+08:00,14.91,122.51,6.0,2.0,027 km N 34° E of Jomalig (Quezon),2018_Earthquake_Information/March/2018_0305_1034_B2.html
20180306T0014_17.12_121.91,2018-03-06T00:14:00+08:00,17.12,121.91,19.0,2.8,004 km S 41° E of Ilagan (Isabela),2018_Earthquake_Information/March/2018_0305_1614_B2.html
20180306T0145_16.53_120.6,2018-03-06T01:45:00+08:00,16.53,120.6,9.0,2.2,010 km S 52° E of Kapangan (Benguet),2018_Earthquake_Information/March/2018_0305_1745_B2.html
20180306T0243_13.62_124.45,2018-03-06T02:43:00+08:00,13.62,124.45,27.0,2.1,010 km S 63° E of Baras (Catanduanes),2018_Earthquake_Information/March/2018_0305_1843_B2.html
20180306T0703_11.06_123.55,2018-03-06T07:03:00+08:00,11.06,123.55,25.0,2.1,022 km N 41° E of Sagay City (Negros Occidental),2018_Earthquake_Information/March/2018_0305_2303_B2.html
20180306T1049_10.35_121.99,2018-03-06T10:49:00+08:00,10.35,121.99,6.0,2.9,011 km S 38° E of Anini-y (Antique),2018_Earthquake_Information/March/2018_0306_0249_B3F.html
20180306T1616_6.28_126.75,2018-03-06T16:16:00+08:00,6.28,126.75,119.0,2.7,085 km S 61° E of Governor Generoso (Davao Oriental),2018_Earthquake_Information/March/2018_0306_0816_B2.html
20180306T1748_12.44_125.74,2018-03-06T17:48:00+08:00,12.44,125.74,24.0,2.7,039 km N 42° E of San Policarpo (Eastern Samar),2018_Earthquake_Information/March/2018_0306_0948_B2.html
20180306T1842_9.26_122.79,2018-03-06T18:42:00+08:00,9.26,122.79,1.0,1.8,023 km S 43° E of Basay (Negros Oriental),2018_Earthquake_Information/March/2018_0306_1042_B2.html
20180306T2122_10.32_121.37,2018-03-06T21:22:00+08:00,10.32,121.37,4.0,2.4,062 km S 78° W of Anini-y (Antique),2018_Earthquake_Information/March/2018_0306_1322_B2.html
20180306T2146_10.3_126.24,2018-03-06T21:46:00+08:00,10.3,126.24,34.0,2.7,037 km N 30° E of Burgos (Surigao Del Norte),2018_Earthquake_Information/March/2018_0306_1346_B2.html
20180306T2255_8.6_125.76,2018-03-06T22:55:00+08:00,8.6,125.76,25.0,3.0,013 km S 05° E of Bayugan City (Agusan Del Sur),2018_Earthquake_Information/March/2018_0306_1455_B2.html
20180306T2324_16.59_121.28,2018-03-06T23:24:00+08:00,16.59,121.28,26.0,1.9,003 km S 61° E of Bagabag (Nueva Vizcaya),2018_Earthquake_Information/March/2018_0306_1524_B2.html
20180306T2350_8.4_125.74,2018-03-06T23:50:00+08:00,8.4,125.74,63.0,2.3,007 km S 44° W of Talacogon (Agusan Del Sur),2018_Earthquake_Information/March/2018_0306_1550_B2.html
20180307T0130_5.64_126.8,2018-03-07T01:30:00+08:00,5.64,126.8,69.0,2.4,138 km S 36° E of Governor Generoso (Davao Oriental),2018_Earthquake_Information/March/2018_0306_1730_B2.html
20180307T0431_6.12_126.92,2018-03-07T04:31:00+08:00,6.12,126.92,30.0,3.4,110 km S 58° E of Governor Generoso (Davao Oriental),2018_Earthquake_Information/March/2018_0306_2031_B2.html
20180307T0508_11.81_124.2,2018-03-07T05:08:00+08:00,11.81,124.2,5.0,2.5,017 km N 78° W of Maripipi (Biliran),2018_Earthquake_Information/March/2018_0306_2108_B2.html
20180307T0636_14.78_123.65,2018-03-07T06:36:00+08:00,14.78,123.65,26.0,2.4,096 km N 27° E of Siruma (Camarines Sur),2018_Earthquake_Information/March/2018_0306_2236_B2.html
20180307T1214_8.59_123.36,2018-03-07T12:14:00+08:00,8.59,123.36,25.0,2.2,008 km S 53° W of Dapitan City (Zamboanga Del Norte),2018_Earthquake_Information/March/2018_0307_0414_B2.html
20180307T2009_8.76_126.57,2018-03-07T20:09:00+08:00,8.76,126.57,28.0,2.3,030 km S 81° E of Marihatag (Surigao Del Sur),2018_Earthquake_Information/March/2018_0307_1209_B2.html
20180307T2025_20.67_121.04,2018-03-07T20:25:00+08:00,20.67,121.04,26.0,2.5,085 km S 80° W of Itbayat (Batanes),2018_Earthquake_Information/March/2018_0307_1225_B2.html
20180307T2044_13.3_121.76,2018-03-07T20:44:00+08:00,13.3,121.76,7.0,2.1,010 km S 76° W of Gasan (Marinduque),2018_Earthquake_Information/March/2018_0307_1244_B2.html
20180307T2141_13.63_120.62,2018-03-07T21:41:00+08:00,13.63,120.62,169.0,2.8,022 km S 04° W of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0307_1341_B2.html
20180307T2334_2.83_127.42,2018-03-07T23:34:00+08:00,2.83,127.42,108.0,4.0,360 km S 37° E of Sarangani (Davao Occidental),2018_Earthquake_Information/March/2018_0307_1534_B3.html
20180308T0109_9.68_123.59,2018-03-08T01:09:00+08:00,9.68,123.59,23.0,2.0,011 km S 37° E of Dalaguete (Cebu),2018_Earthquake_Information/March/2018_0307_1709_B2.html
20180308T0115_7.51_126.91,2018-03-08T01:15:00+08:00,7.51,126.91,39.0,3.9,037 km N 80° E of Baculin (Davao Oriental),2018_Earthquake_Information/March/2018_0307_1715_B2.html
20180308T0247_12.38_125.33,2018-03-08T02:47:00+08:00,12.38,125.33,16.0,2.5,004 km S 81° E of Gamay (Northern Samar),2018_Earthquake_Information/March/2018_0307_1847_B2.html
20180308T0742_13.87_125.18,2018-03-08T07:42:00+08:00,13.87,125.18,6.0,3.1,086 km N 83° E of Gigmoto (Catanduanes),2018_Earthquake_Information/March/2018_0307_2342_B2.html
20180308T1041_9.02_126.19,2018-03-08T10:41:00+08:00,9.02,126.19,39.0,2.8,007 km S 03° W of Tandag (Surigao Del Sur),2018_Earthquake_Information/March/2018_0308_0241_B2.html
20180308T1907_13.94_120.5,2018-03-08T19:07:00+08:00,13.94,120.5,2.0,1.9,019 km N 51° W of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0308_1107_B2.html
20180308T1957_6.87_124.73,2018-03-08T19:57:00+08:00,6.87,124.73,8.0,2.8,007 km N 89° W of Gen. S. K. Pendatun (Maguindanao),2018_Earthquake_Information/March/2018_0308_1157_B1.html
20180308T2024_13.29_119.31,2018-03-08T20:24:00+08:00,13.29,119.31,83.0,2.4,108 km S 54° W of Lubang (Occidental Mindoro),2018_Earthquake_Information/March/2018_0308_1224_B2.html
20180309T0032_5.12_126.43,2018-03-09T00:32:00+08:00,5.12,126.43,3.0,3.0,112 km S 72° E of Sarangani (Davao Occidental),2018_Earthquake_Information/March/2018_0308_1632_B2.html
20180309T0206_10.18_126.09,2018-03-09T02:06:00+08:00,10.18,126.09,19.0,4.0,029 km N 04° E of Burgos (Surigao Del Norte),2018_Earthquake_Information/March/2018_0308_1806_B3F.html
20180309T0220_5.66_125.0,2018-03-09T02:20:00+08:00,5.66,125.0,15.0,2.6,022 km S 04° W of Maasim (Sarangani),2018_Earthquake_Information/March/2018_0308_1820_B2.html
20180309T0315_13.63_120.5,2018-03-09T03:15:00+08:00,13.63,120.5,114.0,2.0,027 km S 31° W of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0308_1915_B2.html
20180309T0748_10.2_125.92,2018-03-09T07:48:00+08:00,10.2,125.92,27.0,2.7,026 km N 39° W of Burgos (Surigao Del Norte),2018_Earthquake_Information/March/2018_0308_2348_B2.html
20180309T0916_10.07_126.19,2018-03-09T09:16:00+08:00,10.07,126.19,4.0,3.4,015 km N 65° E of Burgos (Surigao Del Norte),2018_Earthquake_Information/March/2018_0309_0116_B2.html
20180309T1928_10.59_122.56,2018-03-09T19:28:00+08:00,10.59,122.56,24.0,2.7,009 km S 23° W of Jordan (Guimaras),2018_Earthquake_Information/March/2018_0309_1128_B2.html
20180309T2033_17.29_121.9,2018-03-09T20:33:00+08:00,17.29,121.9,34.0,1.9,010 km N 79° E of Tumauini (Isabela),2018_Earthquake_Information/March/2018_0309_1233_B2.html
20180309T2205_10.41_125.11,2018-03-09T22:05:00+08:00,10.41,125.11,4.0,2.7,010 km N 83° W of Hinunangan (Southern Leyte),2018_Earthquake_Information/March/2018_0309_1405_B2.html
20180309T2253_19.78_121.43,2018-03-09T22:53:00+08:00,19.78,121.43,12.0,1.9,056 km N 03° W of Calayan (Cagayan),2018_Earthquake_Information/March/2018_0309_1453_B2.html
20180310T0006_10.05_126.44,2018-03-10T00:06:00+08:00,10.05,126.44,2.0,3.5,043 km N 46° E of General Luna (Surigao del Norte),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0126_6.65_126.33,2018-03-10T01:26:00+08:00,6.65,126.33,25.0,2.6,028 km N 89° E of Governor Generoso (Davao Oriental),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0344_12.56_125.95,2018-03-10T03:44:00+08:00,12.56,125.95,17.0,4.3,064 km N 49° E of San Policarpo (Eastern Samar),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0545_10.79_125.64,2018-03-10T05:45:00+08:00,10.79,125.64,22.0,2.5,029 km S 18° W of Guiuan (Eastern Samar),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0558_15.2_118.96,2018-03-10T05:58:00+08:00,15.2,118.96,26.0,2.3,105 km S 75° W of Palauig (Zambales),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0611_19.84_121.61,2018-03-10T06:11:00+08:00,19.84,121.61,33.0,1.8,062 km S 26° W of Sabtang (Batanes),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0614_8.46_125.56,2018-03-10T06:14:00+08:00,8.46,125.56,61.0,2.5,025 km N 86° W of Talacogon (Agusan del Sur),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0724_15.44_121.67,2018-03-10T07:24:00+08:00,15.44,121.67,23.0,3.0,037 km S 19° E of Baler (Aurora),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0726_15.51_121.79,2018-03-10T07:26:00+08:00,15.51,121.79,1.0,2.5,037 km S 42° E of Baler (Aurora),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T0922_15.18_121.6,2018-03-10T09:22:00+08:00,15.18,121.6,7.0,2.0,033 km S 42° E of Dingalan (Aurora),2018_Earthquake_Information/March/2018_0309_1453_B1.html
20180310T1034_13.05_124.4,2018-03-10T10:34:00+08:00,13.05,124.4,21.0,2.1,023 km S 89° E of Prieto Diaz (Sorsogon),2018_Earthquake_Information/March/2018_0310_0234_B2.html
20180310T1117_15.46_121.71,2018-03-10T11:17:00+08:00,15.46,121.71,3.0,2.7,035 km N 80° E of Dingalan (Aurora),2018_Earthquake_Information/March/2018_0310_0317_B2.html
20180310T1249_13.68_120.6,2018-03-10T12:49:00+08:00,13.68,120.6,85.0,2.0,017 km S 12° W of Calatagan (Batangas),2018_Earthquake_Information/March/2018_0310_0449_B2.html
20180310T1425_3.34_124.74,2018-03-10T14:25:00+08:00,3.34,124.74,338.0,3.8,245 km S 19° W of Sarangani (Davao Occidental),2018_Earthquake_Information/March/2018_0310_0625_B2.html
20180310T1619_8.24_126.05,2018-03-10T16:19:00+08:00,8.24,126.05,11.0,3.2,011 km N 48° E of Bunawan (Agusan Del Sur),2018_Earthquake_Information/March/2018_0310_0819_B2.html
20180310T1639_8.12_125.84,2018-03-10T16:39:00+08:00,8.12,125.84,16.0,2.4,007 km S 09° E of Loreto (Agusan Del Sur),2018_Earthquake_Information/March/2018_0310_0839_B2.html
20180310T2006_10.98_126.66,2018-03-10T20:06:00+08:00,10.98,126.66,33.0,2.4,103 km S 86° E of Guiuan (Eastern Samar),2018_Earthquake_Information/March/2018_0310_1206_B2.html
20180310T2351_9.66_123.65,2018-03-10T23:51:00+08:00,9.66,123.65,20.0,2.2,017 km S 47° E of Dalaguete (Cebu),2018_Earthquake_Information/March/2018_0310_1551_B2.html
20180311T0139_14.49_118.96,2018-03-11T01:39:00+08:00,14.49,118.96,47.0,2.1,132 km S 67° W of San Antonio (Zambales),2018_Earthquake_Information/March/2018_0310_1739_B2.html
20180311T0247_10.83_125.34,2018-03-11T02:47:00+08:00,10.83,125.34,73.0,2.2,031 km S 10° W of Balangiga (Eastern Samar),2018_Earthquake_Information/March/2018_0310_1847_B2.html
20180311T0418_19.16_121.22,2018-03-11T04:18:00+08:00,19.16,121.22,19.0,2.8,029 km S 63° W of Calayan (Cagayan),2018_Earthquake_Information/March/2018_0310_2018_B2.html
20180311T0542_9.12_122.54,2018-03-11T05:42:00+08:00,9.12,122.54,1.0,2.3,034 km S 20° W of Basay (Negros Oriental),2018_Earthquake_Information/March/2018_0310_2142_B2.html
20180311T1301_9.66_122.99,2018-03-11T13:01:00+08:00,9.66,122.99,1.0,3.4,017 km N 60° W of Bais City (Negros Oriental),2018_Earthquake_Information/March/2018_0311_0501_B2F.html
20180311T1501_10.21_125.33,2018-03-11T15:01:00+08:00,10.21,125.33,3.0,2.3,010 km S 46° E of Anahawan (Southern Leyte),2018_Earthquake_Information/March/2018_0311_0701_B2.html
20180311T1830_5.07_126.67,2018-03-11T18:30:00+08:00,5.07,126.67,25.0,3.6,139 km S 73° E of Sarangani (Davao Occidental),2018_Earthquake_Information/March/2018_0311_1030_B2.html
20180311T2301_6.39_126.31,2018-03-11T23:01:00+08:00,6.39,126.31,139.0,2.6,039 km S 42° E of Governor Generoso (Davao Oriental),2018_Earthquake_Information/March/2018_0311_1501_B2.html
20180312T0150_9.78_122.55,2018-03-12T01:50:00+08:00,9.78,122.55,20.0,2.4,006 km S 58° W of Candoni (Negros Occidental),2018_Earthquake_Information/March/2018_0311_1750_B2.html
20180312T0822_12.79_124.86,2018-03-12T08:22:00+08:00,12.79,124.86,1.0,3.0,026 km N 16° W of Pambujan (Northern Samar),2018_Earthquake_Information/March/2018_0312_0022_B2.html
