event_id,datetime_pht,lat,lon,depth_km,mag,location,bulletin
20241001T1110_5.9_124.11,2024-10-01T11:10:00+08:00,5.9,124.11,26.0,2.3,035 km S 14° W of Palimbang (Sultan Kudarat),2024_Earthquake_Information/October/2024_1001_0310_B2.html
20241001T1200_13.71_124.28,2024-10-01T12:00:00+08:00,13.71,124.28,13.0,2.0,009 km N 20° W of San Miguel (Catanduanes),2024_Earthquake_Information/October/2024_1001_0400_B1.html
20241001T1220_8.11_125.92,2024-10-01T12:20:00+08:00,8.11,125.92,31.0,1.7,006 km N 36° W of Veruela (Agusan Del Sur),2024_Earthquake_Information/October/2024_1001_0420_B1.html
20241001T1237_10.47_124.39,2024-10-01T12:37:00+08:00,10.47,124.39,5.0,2.8,018 km S 07° W of Poro (Cebu),2024_Earthquake_Information/October/2024_1001_0437_B2F.html
20241001T1253_10.46_124.38,2024-10-01T12:53:00+08:00,10.46,124.38,2.0,1.8,019 km S 09° W of Poro (Cebu),2024_Earthquake_Information/October/2024_1001_0453_B2F.html
20241001T1356_9.04_126.21,2024-10-01T13:56:00+08:00,9.04,126.21,26.0,2.1,003 km N 44° W of Tago (Surigao Del Sur),2024_Earthquake_Information/October/2024_1001_0556_B2.html
20241001T1420_13.05_121.06,2024-10-01T14:20:00+08:00,13.05,121.06,4.0,2.1,027 km S 59° W of Victoria (Oriental Mindoro),2024_Earthquake_Information/October/2024_1001_0620_B2.html
20241001T1757_8.07_126.43,2024-10-01T17:57:00+08:00,8.07,126.43,120.0,2.2,004 km N 27° E of Lingig (Surigao Del Sur),2024_Earthquake_Information/October/2024_1001_0957_B2.html
20241001T1834_9.3_125.69,2024-10-01T18:34:00+08:00,9.3,125.69,26.0,1.7,015 km N 76° E of Santiago (Agusan Del Norte),2024_Earthquake_Information/October/2024_1001_1034_B1.html
20241001T1957_6.2_126.29,2024-10-01T19:57:00+08:00,6.2,126.29,45.0,3.3,056 km S 26° E of Governor Generoso (Davao Oriental),2024_Earthquake_Information/October/2024_1001_1157_B2.html
20241001T2012_6.02_124.21,2024-10-01T20:12:00+08:00,6.02,124.21,4.0,2.5,021 km S 06° E of Palimbang (Sultan Kudarat),2024_Earthquake_Information/October/2024_1001_1212_B2.html
20241001T2015_5.72_126.1,2024-10-01T20:15:00+08:00,5.72,126.1,117.0,2.7,055 km S 66° E of Jose Abad Santos (Davao Occidental),2024_Earthquake_Information/October/2024_1001_1215_B2.html
20241001T2150_6.84_123.87,2024-10-01T21:50:00+08:00,6.84,123.87,32.0,3.4,030 km S 32° W of Datu Blah T. Sinsuat (Maguindanao Del Norte),2024_Earthquake_Information/October/2024_1001_1350_B3.html
20241001T2218_10.65_122.66,2024-10-01T22:18:00+08:00,10.65,122.66,19.0,2.3,006 km S 14° E of Buenavista (Guimaras),2024_Earthquake_Information/October/2024_1001_1418_B2.html
20241001T2241_9.67_125.82,2024-10-01T22:41:00+08:00,9.67,125.82,35.0,1.6,015 km N 42° E of Claver (Surigao Del Norte),2024_Earthquake_Information/October/2024_1001_1441_B1.html
20241001T2245_16.08_120.48,2024-10-01T22:45:00+08:00,16.08,120.48,126.0,2.5,004 km N 10° W of Manaoag (Pangasinan),2024_Earthquake_Information/October/2024_1001_1445_B2.html
20241001T2309_11.86_125.02,2024-10-01T23:09:00+08:00,11.86,125.02,90.0,2.6,009 km N 12° E of Motiong (Samar),2024_Earthquake_Information/October/2024_1001_1509_B2.html
20241001T2328_9.48_126.35,2024-10-01T23:28:00+08:00,9.48,126.35,26.0,2.4,029 km N 36° E of Cortes (Surigao Del Sur),2024_Earthquake_Information/October/2024_1001_1528_B2.html
20241001T2337_8.08_126.71,2024-10-01T23:37:00+08:00,8.08,126.71,15.0,2.0,033 km N 81° E of Lingig (Surigao Del Sur),2024_Earthquake_Information/October/2024_1001_1537_B1F.html
20241001T2353_11.4_124.51,2024-10-01T23:53:00+08:00,11.4,124.51,7.0,2.8,004 km N 31° E of Leyte (Leyte),2024_Earthquake_Information/October/2024_1001_1553_B2.html
20241001T2358_4.69_126.39,2024-10-01T23:58:00+08:00,4.69,126.39,25.0,3.3,134 km S 50° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),2024_Earthquake_Information/October/2024_1001_1558_B2.html
20241002T0127_9.27_126.21,2024-10-02T01:27:00+08:00,9.27,126.21,22.0,4.3,002 km S 67° E of Cortes (Surigao Del Sur),2024_Earthquake_Information/October/2024_1001_1727_B3.html
20241002T0142_14.8_121.55,2024-10-02T01:42:00+08:00,14.8,121.55,18.0,2.3,009 km N 56° W of General Nakar (Quezon),2024_Earthquake_Information/October/2024_1001_1742_B2.html
20241002T0143_9.24_126.24,2024-10-02T01:43:00+08:00,9.24,126.24,17.0,1.7,007 km S 53° E of Cortes (Surigao Del Sur),2024_Earthquake_Information/October/2024_1001_1743_B2.html
20241002T0152_13.83_120.31,2024-10-02T01:52:00+08:00,13.83,120.31,52.0,1.9,020 km S 82° E of Lubang (Occidental Mindoro),2024_Earthquake_Information/October/2024_1001_1752_B2.html
20241002T0214_12.62_125.22,2024-10-02T02:14:00+08:00,12.62,125.22,22.0,2.1,014 km N 56° E of Palapag (Northern Samar),2024_Earthquake_Information/October/2024_1001_1814_B1.html
20241002T0230_10.26_125.89,2024-10-02T02:30:00+08:00,10.26,125.89,38.0,2.1,031 km N 32° W of Santa Monica (Surigao Del Norte),2024_Earthquake_Information/October/2024_1001_1830_B2.html
20241002T0254_9.64_126.08,2024-10-02T02:54:00+08:00,9.64,126.08,8.0,2.5,013 km S 12° E of Dapa (Surigao Del Norte),2024_Earthquake_Information/October/2024_1001_1854_B2.html
20241002T0303_8.14_126.99,2024-10-02T03:03:00+08:00,8.14,126.99,14.0,2.2,065 km N 80° E of Lingig (Surigao Del Sur),2024_Earthquake_Information/October/2024_1001_1903_B2F.html
20241002T0318_12.53_123.56,2024-10-02T03:18:00+08:00,12.53,123.56,9.0,3.8,017 km S 41° W of Monreal (Masbate),2024_Earthquake_Information/October/2024_1001_1918_B3F.html
20241002T0329_9.66_126.2,2024-10-02T03:29:00+08:00,9.66,126.2,28.0,2.1,015 km S 20° E of General Luna (Surigao Del Norte),2024_Earthquake_Information/October/2024_1001_1929_B2.html
20241002T0348_6.68_125.16,2024-10-02T03:48:00+08:00,6.68,125.16,5.0,2.2,007 km S 64° W of Matanao (Davao Del Sur),2024_Earthquake_Information/October/2024_1001_1948_B2.html
20241002T0433_16.86_119.51,2024-10-02T04:33:00+08:00,16.86,119.51,15.0,4.1,066 km N 39° W of Bolinao (Pangasinan),2024_Earthquake_Information/October/2024_1001_2033_B3F.html
20241002T0446_15.69_121.87,2024-10-02T04:46:00+08:00,15.69,121.87,1.0,3.1,033 km S 76° E of Baler (Aurora),2024_Earthquake_Information/October/2024_1001_2046_B2.html
20241002T0519_14.31_124.93,2024-10-02T05:19:00+08:00,14.31,124.93,35.0,6.1,080 km N 60° E of Bagamanoc (Catanduanes),2024_Earthquake_Information/October/2024_1001_2119_B4F.html
20241002T0541_8.94_124.27,2024-10-02T05:41:00+08:00,8.94,124.27,4.0,3.6,041 km N 21° W of Gitagum (Misamis Oriental),2024_Earthquake_Information/October/2024_1001_2141_B2.html
20241002T0724_14.37_124.95,2024-10-02T07:24:00+08:00,14.37,124.95,32.0,3.0,086 km N 57° E of Bagamanoc (Catanduanes),2024_Earthquake_Information/October/2024_1001_2324_B2F.html
20241002T0843_8.26_126.26,2024-10-02T08:43:00+08:00,8.26,126.26,26.0,1.8,008 km N 48° W of City Of Bislig (Surigao Del Sur),2024_Earthquake_Information/October/2024_1002_0043_B1.html
20241002T0919_12.54_123.57,2024-10-02T09:19:00+08:00,12.54,123.57,7.0,2.6,016 km S 43° W of Monreal (Masbate),2024_Earthquake_Information/October/2024_1002_0119_B2F.html
20241002T0920_8.92_126.95,2024-10-02T09:20:00+08:00,8.92,126.95,6.0,4.5,072 km S 90° E of Cagwait (Surigao Del Sur),2024_Earthquake_Information/October/2024_1002_0120_B3.html
20241002T1010_11.86_125.38,2024-10-02T10:10:00+08:00,11.86,125.38,24.0,2.0,006 km S 43° W of Taft (Eastern Samar),2024_Earthquake_Information/October/2024_1002_0210_B2.html
20241002T1037_11.71_125.12,2024-10-02T10:37:00+08:00,11.71,125.12,15.0,2.2,005 km N 83° E of Hinabangan (Samar),2024_Earthquake_Information/October/2024_1002_0237_B2.html
20241002T1047_10.28_126.08,2024-10-02T10:47:00+08:00,10.28,126.08,22.0,2.4,029 km N 02° E of Burgos (Surigao Del Norte),2024_Earthquake_Information/October/2024_1002_0247_B2.html
20241002T1054_11.54_125.05,2024-10-02T10:54:00+08:00,11.54,125.05,32.0,1.8,010 km S 21° E of Calbiga (Samar),2024_Earthquake_Information/October/2024_1002_0254_B1.html
20241002T1056_8.93_124.3,2024-10-02T10:56:00+08:00,8.93,124.3,6.0,3.8,039 km N 17° W of Gitagum (Misamis Oriental),2024_Earthquake_Information/October/2024_1002_0256_B4F.html
20241002T1059_8.94_124.31,2024-10-02T10:59:00+08:00,8.94,124.31,1.0,3.0,040 km N 15° W of Gitagum (Misamis Oriental),2024_Earthquake_Information/October/2024_1002_0259_B2.html
20241002T1126_8.92_124.29,2024-10-02T11:26:00+08:00,8.92,124.29,1.0,4.0,039 km N 20° W of Gitagum (Misamis Oriental),2024_Earthquake_Information/October/2024_1002_0326_B4F.html
20241002T1151_6.15_125.96,2024-10-02T11:51:00+08:00,6.15,125.96,112.0,2.4,030 km S 79° E of Don Marcelino (Davao Occidental),2024_Earthquake_Information/October/2024_1002_0351_B2.html
20241002T1253_8.8_126.68,2024-10-02T12:53:00+08:00,8.8,126.68,8.0,2.8,042 km N 90° E of Marihatag (Surigao Del Sur),2024_Earthquake_Information/October/2024_1002_0453_B2.html
20241002T1318_19.01_121.12,2024-10-02T13:18:00+08:00,19.01,121.12,8.0,2.6,014 km S 41° W of Dalupiri Island (Calayan) (Cagayan),2024_Earthquake_Information/October/2024_1002_0518_B2.html
20241002T1325_6.67_126.36,2024-10-02T13:25:00+08:00,6.67,126.36,30.0,2.5,032 km N 86° E of Governor Generoso (Davao Oriental),2024_Earthquake_Information/October/2024_1002_0525_B2.html
20241002T1413_7.72_126.67,2024-10-02T14:13:00+08:00,7.72,126.67,37.0,1.9,021 km N 37° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1002_0613_B1.html
20241002T1424_8.95_124.28,2024-10-02T14:24:00+08:00,8.95,124.28,19.0,2.8,042 km N 20° W of Gitagum (Misamis Oriental),2024_Earthquake_Information/October/2024_1002_0624_B3.html
20241002T1431_8.91_124.26,2024-10-02T14:31:00+08:00,8.91,124.26,6.0,3.5,039 km N 24° W of Gitagum (Misamis Oriental),2024_Earthquake_Information/October/2024_1002_0631_B3F.html
20241002T1443_10.49_124.39,2024-10-02T14:43:00+08:00,10.49,124.39,22.0,2.2,016 km S 09° W of Poro (Cebu),2024_Earthquake_Information/October/2024_1002_0643_B1F.html
20241002T1526_7.94_126.95,2024-10-02T15:26:00+08:00,7.94,126.95,5.0,2.8,058 km N 47° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1002_0726_B2.html
20241002T1544_7.93_126.78,2024-10-02T15:44:00+08:00,7.93,126.78,18.0,2.2,039 km N 66° E of Cateel (Davao Oriental),2024_Earthquake_Information/October/2024_1002_0744_B1.html
20241002T1557_7.98_126.78,2024-10-02T15:57:00+08:00,7.98,126.78,16.0,2.5,041 km S 81° E of Lingig (Surigao Del Sur),2024_Earthquake_Information/October/2024_1002_0757_B1F.html
20241002T1616_7.94_126.79,2024-10-02T16:16:00+08:00,7.94,126.79,19.0,2.5,040 km N 66° E of Cateel (Davao Oriental),2024_Earthquake_Information/October/2024_1002_0816_B2.html
20241002T1629_7.91_126.78,2024-10-02T16:29:00+08:00,7.91,126.78,18.0,1.9,038 km N 69° E of Cateel (Davao Oriental),2024_Earthquake_Information/October/2024_1002_0829_B1.html
20241002T1736_10.51_124.42,2024-10-02T17:36:00+08:00,10.51,124.42,20.0,1.5,013 km S 05° E of Poro (Cebu),2024_Earthquake_Information/October/2024_1002_0936_B1F.html
20241002T1755_4.47_125.98,2024-10-02T17:55:00+08:00,4.47,125.98,126.0,2.6,121 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),2024_Earthquake_Information/October/2024_1002_0955_B1.html
20241002T1800_9.66_126.13,2024-10-02T18:00:00+08:00,9.66,126.13,24.0,2.4,013 km S 38° E of Dapa (Surigao Del Norte),2024_Earthquake_Information/October/2024_1002_1000_B2.html
20241002T1830_12.48_124.76,2024-10-02T18:30:00+08:00,12.48,124.76,22.0,2.4,005 km S 10° E of Mondragon (Northern Samar),2024_Earthquake_Information/October/2024_1002_1030_B2.html
20241002T1845_18.11_120.91,2024-10-02T18:45:00+08:00,18.11,120.91,1.0,2.1,010 km S 73° E of Carasi (Ilocos Norte),2024_Earthquake_Information/October/2024_1002_1045_B2.html
20241002T1906_7.39_124.59,2024-10-02T19:06:00+08:00,7.39,124.59,11.0,2.5,004 km N 50° E of Alamada (Cotabato),2024_Earthquake_Information/October/2024_1002_1106_B1.html
20241002T1912_7.9_126.99,2024-10-02T19:12:00+08:00,7.9,126.99,9.0,4.5,059 km N 53° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1002_1112_B3.html
20241002T1928_7.77_126.77,2024-10-02T19:28:00+08:00,7.77,126.77,19.0,1.5,032 km N 48° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1002_1128_B1F.html
20241002T1933_7.92_126.78,2024-10-02T19:33:00+08:00,7.92,126.78,18.0,1.6,038 km N 68° E of Cateel (Davao Oriental),2024_Earthquake_Information/October/2024_1002_1133_B1F.html
20241002T2038_8.13_124.71,2024-10-02T20:38:00+08:00,8.13,124.71,33.0,2.0,017 km S 45° E of Talakag (Bukidnon),2024_Earthquake_Information/October/2024_1002_1238_B2.html
20241002T2048_14.97_122.57,2024-10-02T20:48:00+08:00,14.97,122.57,1.0,2.5,040 km N 40° E of Jomalig (Quezon),2024_Earthquake_Information/October/2024_1002_1248_B2.html
20241002T2319_13.66_120.9,2024-10-02T23:19:00+08:00,13.66,120.9,20.0,2.0,003 km S 82° E of Tingloy (Batangas),2024_Earthquake_Information/October/2024_1002_1519_B2.html
20241002T2325_15.42_119.91,2024-10-02T23:25:00+08:00,15.42,119.91,20.0,2.5,001 km S 04° E of Palauig (Zambales),2024_Earthquake_Information/October/2024_1002_1525_B2.html
20241002T2327_15.43_119.78,2024-10-02T23:27:00+08:00,15.43,119.78,34.0,1.8,014 km S 88° W of Palauig (Zambales),2024_Earthquake_Information/October/2024_1002_1527_B1.html
20241002T2351_14.76_124.21,2024-10-02T23:51:00+08:00,14.76,124.21,15.0,3.7,080 km N 03° E of Pandan (Catanduanes),2024_Earthquake_Information/October/2024_1002_1551_B3.html
20241003T0041_6.67_125.19,2024-10-03T00:41:00+08:00,6.67,125.19,8.0,2.9,005 km S 37° W of Matanao (Davao Del Sur),2024_Earthquake_Information/October/2024_1002_1641_B2.html
20241003T0119_17.93_120.51,2024-10-03T01:19:00+08:00,17.93,120.51,42.0,2.1,003 km S 32° W of Pinili (Ilocos Norte),2024_Earthquake_Information/October/2024_1002_1719_B2.html
20241003T0133_8.82_126.48,2024-10-03T01:33:00+08:00,8.82,126.48,30.0,2.5,020 km N 84° E of Marihatag (Surigao Del Sur),2024_Earthquake_Information/October/2024_1002_1733_B1.html
20241003T0135_12.52_123.58,2024-10-03T01:35:00+08:00,12.52,123.58,7.0,2.2,011 km N 58° E of Baleno (Masbate),2024_Earthquake_Information/October/2024_1002_1735_B2.html
20241003T0220_7.92_126.78,2024-10-03T02:20:00+08:00,7.92,126.78,19.0,1.5,039 km N 68° E of Cateel (Davao Oriental),2024_Earthquake_Information/October/2024_1002_1820_B1F.html
20241003T0228_13.15_120.44,2024-10-03T02:28:00+08:00,13.15,120.44,25.0,2.2,019 km S 64° W of Mamburao (Occidental Mindoro),2024_Earthquake_Information/October/2024_1002_1828_B2.html
20241003T0236_7.8_126.56,2024-10-03T02:36:00+08:00,7.8,126.56,40.0,2.6,012 km N 87° E of Cateel (Davao Oriental),2024_Earthquake_Information/October/2024_1002_1836_B2.html
20241003T0308_10.21_125.96,2024-10-03T03:08:00+08:00,10.21,125.96,30.0,1.8,023 km N 21° W of Santa Monica (Surigao Del Norte),2024_Earthquake_Information/October/2024_1002_1908_B2.html
20241003T0313_13.96_120.51,2024-10-03T03:13:00+08:00,13.96,120.51,197.0,2.1,017 km S 60° W of Lian (Batangas),2024_Earthquake_Information/October/2024_1002_1913_B2.html
20241003T0340_6.2_126.78,2024-10-03T03:40:00+08:00,6.2,126.78,8.0,2.8,093 km S 57° E of Governor Generoso (Davao Oriental),2024_Earthquake_Information/October/2024_1002_1940_B2.html
20241003T0358_13.84_120.71,2024-10-03T03:58:00+08:00,13.84,120.71,33.0,1.7,008 km N 88° E of Calatagan (Batangas),2024_Earthquake_Information/October/2024_1002_1958_B1.html
20241003T0415_12.36_123.58,2024-10-03T04:15:00+08:00,12.36,123.58,33.0,1.4,005 km S 77° W of City Of Masbate (Masbate),2024_Earthquake_Information/October/2024_1002_2015_B1_1.html
20241003T0415_12.53_123.68,2024-10-03T04:15:00+08:00,12.53,123.68,24.0,1.5,007 km S 57° W of San Jacinto (Masbate),2024_Earthquake_Information/October/2024_1002_2015_B1_2.html
20241003T0422_17.43_120.07,2024-10-03T04:22:00+08:00,17.43,120.07,1.0,2.0,036 km S 69° W of Caoayan (Ilocos Sur),2024_Earthquake_Information/October/2024_1002_2022_B2.html
20241003T0443_5.47_126.29,2024-10-03T04:43:00+08:00,5.47,126.29,82.0,4.0,086 km S 56° E of Jose Abad Santos (Davao Occidental),2024_Earthquake_Information/October/2024_1002_2043_B2.html
20241003T0619_15.01_119.72,2024-10-03T06:19:00+08:00,15.01,119.72,16.0,2.5,038 km S 81° W of San Felipe (Zambales),2024_Earthquake_Information/October/2024_1002_2219_B2.html
20241003T0719_7.79_126.92,2024-10-03T07:19:00+08:00,7.79,126.92,5.0,2.6,046 km N 59° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1002_2319_B2F.html
20241003T0727_11.87_125.52,2024-10-03T07:27:00+08:00,11.87,125.52,13.0,4.6,009 km N 50° E of Sulat (Eastern Samar),2024_Earthquake_Information/October/2024_1002_2327_B2F.html
20241003T0943_10.2_126.39,2024-10-03T09:43:00+08:00,10.2,126.39,1.0,2.8,039 km N 60° E of Burgos (Surigao Del Norte),2024_Earthquake_Information/October/2024_1003_0143_B2.html
20241003T0954_10.28_126.3,2024-10-03T09:54:00+08:00,10.28,126.3,33.0,2.3,039 km N 41° E of Burgos (Surigao Del Norte),2024_Earthquake_Information/October/2024_1003_0154_B1.html
20241003T0956_7.18_126.5,2024-10-03T09:56:00+08:00,7.18,126.5,128.0,2.2,006 km S 50° W of Manay (Davao Oriental),2024_Earthquake_Information/October/2024_1003_0156_B2.html
20241003T1057_8.35_126.65,2024-10-03T10:57:00+08:00,8.35,126.65,32.0,2.3,034 km S 87° E of Hinatuan (Surigao Del Sur),2024_Earthquake_Information/October/2024_1003_0257_B1F.html
20241003T1109_9.91_125.8,2024-10-03T11:09:00+08:00,9.91,125.8,98.0,2.5,014 km S 85° E of Cagdianao (Dinagat Islands),2024_Earthquake_Information/October/2024_1003_0309_B1.html
20241003T1128_8.79_126.45,2024-10-03T11:28:00+08:00,8.79,126.45,30.0,2.2,022 km S 48° E of Cagwait (Surigao Del Sur),2024_Earthquake_Information/October/2024_1003_0328_B2.html
20241003T1434_13.25_120.18,2024-10-03T14:34:00+08:00,13.25,120.18,22.0,3.7,036 km S 59° W of Paluan (Occidental Mindoro),2024_Earthquake_Information/October/2024_1003_0634_B2.html
20241003T1524_14.95_122.58,2024-10-03T15:24:00+08:00,14.95,122.58,1.0,2.7,039 km N 44° E of Jomalig (Quezon),2024_Earthquake_Information/October/2024_1003_0724_B3.html
20241003T1607_8.95_126.52,2024-10-03T16:07:00+08:00,8.95,126.52,62.0,2.4,024 km N 81° E of Cagwait (Surigao Del Sur),2024_Earthquake_Information/October/2024_1003_0807_B1.html
20241003T1630_13.49_120.3,2024-10-03T16:30:00+08:00,13.49,120.3,15.0,2.3,020 km N 67° W of Paluan (Occidental Mindoro),2024_Earthquake_Information/October/2024_1003_0830_B1.html
20241003T1644_9.05_126.75,2024-10-03T16:44:00+08:00,9.05,126.75,32.0,2.0,052 km N 74° E of Cagwait (Surigao Del Sur),2024_Earthquake_Information/October/2024_1003_0844_B1.html
20241003T1645_9.62_126.22,2024-10-03T16:45:00+08:00,9.62,126.22,33.0,1.5,019 km S 20° E of General Luna (Surigao Del Norte),2024_Earthquake_Information/October/2024_1003_0845_B1.html
20241003T1720_8.93_124.31,2024-10-03T17:20:00+08:00,8.93,124.31,10.0,2.9,039 km N 15° W of Gitagum (Misamis Oriental),2024_Earthquake_Information/October/2024_1003_0920_B2.html
20241003T1810_11.92_120.25,2024-10-03T18:10:00+08:00,11.92,120.25,21.0,1.6,010 km S 30° E of Coron (Palawan),2024_Earthquake_Information/October/2024_1003_1010_B2.html
20241003T1835_7.69_127.17,2024-10-03T18:35:00+08:00,7.69,127.17,26.0,3.1,069 km N 79° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1003_1035_B2F.html
20241003T1946_10.48_126.07,2024-10-03T19:46:00+08:00,10.48,126.07,33.0,1.6,051 km N 01° W of Burgos (Surigao Del Norte),2024_Earthquake_Information/October/2024_1003_1146_B1.html
20241003T1950_12.79_124.77,2024-10-03T19:50:00+08:00,12.79,124.77,22.0,2.0,030 km N 35° W of Pambujan (Northern Samar),2024_Earthquake_Information/October/2024_1003_1150_B1.html
20241003T2041_7.97_127.08,2024-10-03T20:41:00+08:00,7.97,127.08,1.0,2.6,072 km N 52° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1003_1241_B2F.html
20241003T2203_7.75_127.28,2024-10-03T22:03:00+08:00,7.75,127.28,17.0,3.3,082 km N 76° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1003_1403_B2.html
20241003T2235_7.64_127.39,2024-10-03T22:35:00+08:00,7.64,127.39,2.0,3.3,092 km N 85° E of Baganga (Davao Oriental),2024_Earthquake_Information/October/2024_1003_1435_B2F.html
20241003T2238_8.87_127.1,2024-10-03T22:38:00+08:00,8.87,127.1,3.0,3.7,088 km S 87° E of Cagwait (Surigao Del Sur),2024_Earthquake_Information/October/2024_1003_1438_B3.html
20241003T2342_10.5_124.31,2024-10-03T23:42:00+08:00,10.5,124.31,35.0,1.3,018 km S 37° W of Poro (Cebu),2024_Earthquake_Information/October/2024_1003_1542_B1F.html
20241003T2356_8.04_126.55,2024-10-03T23:56:00+08:00,8.04,126.55,29.0,2.2,016 km East of Lingig (Surigao Del Sur),2024_Earthquake_Information/October/2024_1003_1556_B2F.html
20241004T0013_16.32_122.13,2024-10-04T00:13:00+08:00,16.32,122.13,48.0,2.0,005 km N 08° E of Casiguran (Aurora),2024_Earthquake_Information/October/2024_1003_1613_B2.html
20241004T0015_15.42_119.8,2024-10-04T00:15:00+08:00,15.42,119.8,20.0,2.3,012 km S 84° W of Palauig (Zambales),2024_Earthquake_Information/October/2024_1003_1615_B2.html
20241004T0042_15.36_122.3,2024-10-04T00:42:00+08:00,15.36,122.3,30.0,2.2,068 km N 32° E of Burdeos (Quezon),2024_Earthquake_Information/October/2024_1003_1642_B2.html
20241004T0051_12.78_124.63,2024-10-04T00:51:00+08:00,12.78,124.63,38.0,2.1,031 km N 69° E of Biri (Northern Samar),2024_Earthquake_Information/October/2024_1003_1651_B2.html
20241004T0053_8.79_126.71,2024-10-04T00:53:00+08:00,8.79,126.71,25.0,2.7,045 km S 89° E of Marihatag (Surigao Del Sur),2024_Earthquake_Information/October/2024_1003_1653_B1.html
20241004T0118_10.37_125.15,2024-10-04T01:18:00+08:00,10.37,125.15,21.0,2.1,006 km S 64° W of Hinunangan (Southern Leyte),2024_Earthquake_Information/October/2024_1003_1718_B2.html
20241004T0135_10.47_124.39,2024-10-04T01:35:00+08:00,10.47,124.39,9.0,1.8,018 km S 07° W of Poro (Cebu),2024_Earthquake_Information/October/2024_1003_1735_B2F.html
20241004T0137_14.33_120.17,2024-10-04T01:37:00+08:00,14.33,120.17,60.0,3.2,036 km S 71° W of Mariveles (Bataan),2024_Earthquake_Information/October/2024_1003_1737_B3.html
