event_id,datetime_pht,lat,lon,depth_km,mag,location,bulletin
20190202T1312_6.42_123.86,2019-02-02T13:12:00+08:00,6.42,123.86,32.0,2.4,0 27 km S 52° W of Kalamansig (Sultan Kudarat),2019_Earthquake_Information/February/2019_0202_0512_B2.html
20190202T1321_6.39_123.77,2019-02-02T13:21:00+08:00,6.39,123.77,3.0,3.1,038 km S 57° W of Kalamansig (Sultan Kudarat),2019_Earthquake_Information/February/2019_0202_0521_B2.html
20190202T1323_6.09_125.81,2019-02-02T13:23:00+08:00,6.09,125.81,143.0,2.4,0 18 km S 45° E of Don Marcelino (Davao Occidental),2019_Earthquake_Information/February/2019_0202_0523_B2.html
20190202T1450_9.4_125.66,2019-02-02T14:50:00+08:00,9.4,125.66,28.0,2.1,0 11 km S 59° E of Kitcharao (Agusan Del Sur),2019_Earthquake_Information/February/2019_0202_0650_B2.html
20190202T1451_16.96_120.82,2019-02-02T14:51:00+08:00,16.96,120.82,9.0,2.0,004 km S 05° E of Tadian (Mountain Province),2019_Earthquake_Information/February/2019_0202_0651_B2.html
20190202T1739_9.7_126.51,2019-02-02T17:39:00+08:00,9.7,126.51,10.0,3.0,0 40 km S 77° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0202_0939_B2.html
20190202T2027_19.1_121.24,2019-02-02T20:27:00+08:00,19.1,121.24,9.0,2.4,0 31 km S 49° W of Calayan (Cagayan),2019_Earthquake_Information/February/2019_0202_1227_B2.html
20190202T2353_20.19_122.47,2019-02-02T23:53:00+08:00,20.19,122.47,56.0,2.0,0 58 km S 72° E of Uyugan (Batanes),2019_Earthquake_Information/February/2019_0202_1553_B2.html
20190203T0024_10.43_125.13,2019-02-03T00:24:00+08:00,10.43,125.13,15.0,2.0,009 km N 60° E of Hinunangan (Southern Leyte),2019_Earthquake_Information/February/2019_0202_1624_B2.html
20190203T0106_13.65_121.92,2019-02-03T01:06:00+08:00,13.65,121.92,10.0,1.8,020 km N 19° E of Boac (Marinduque),2019_Earthquake_Information/February/2019_0202_1706_B2.html
20190203T0451_11.39_126.72,2019-02-03T04:51:00+08:00,11.39,126.72,28.0,3.7,116 km N 70° E of Guiuan (Eastern Samar),2019_Earthquake_Information/February/2019_0202_2051_B3.html
20190203T0634_6.45_126.29,2019-02-03T06:34:00+08:00,6.45,126.29,29.0,2.5,0 33 km S 47° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/February/2019_0202_2234_B2.html
20190203T1043_6.49_125.74,2019-02-03T10:43:00+08:00,6.49,125.74,194.0,3.6,0 16 km N 61° E of Malita (Davao Occidental),2019_Earthquake_Information/February/2019_0203_0243_B2.html
20190203T1245_9.98_126.23,2019-02-03T12:45:00+08:00,9.98,126.23,15.0,4.1,017 km S 74° E of San Isidro (Surigao Del Norte),2019_Earthquake_Information/February/2019_0203_0445_B2.html
20190203T1248_9.83_126.13,2019-02-03T12:48:00+08:00,9.83,126.13,31.0,2.5,013 km S 00° E of San Isidro (Surigao Del Norte),2019_Earthquake_Information/February/2019_0203_0448_B2.html
20190203T1440_16.4_120.08,2019-02-03T14:40:00+08:00,16.4,120.08,21.0,2.3,0 21 km N 87° E of Bolinao (Pangasinan),2019_Earthquake_Information/February/2019_0203_0640_B2.html
20190203T1541_9.7_126.48,2019-02-03T15:41:00+08:00,9.7,126.48,14.0,2.5,0 37 km S 76° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0203_0741_B2.html
20190203T1632_9.78_126.49,2019-02-03T16:32:00+08:00,9.78,126.49,21.0,3.0,037 km S 89° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0203_0832_B2.html
20190203T1758_6.13_126.3,2019-02-03T17:58:00+08:00,6.13,126.3,19.0,3.3,0 67 km S 84° E of Don Marcelino (Davao Occidental),2019_Earthquake_Information/February/2019_0203_0958_B2.html
20190203T2037_14.69_122.0,2019-02-03T20:37:00+08:00,14.69,122.0,8.0,2.2,007 km S 63° E of Polillo (Quezon),2019_Earthquake_Information/February/2019_0203_1237_B2.html
20190203T2111_9.88_124.32,2019-02-03T21:11:00+08:00,9.88,124.32,32.0,2.3,005 km S 63° W of Dagohoy (Bohol),2019_Earthquake_Information/February/2019_0203_1311_B2.html
20190203T2251_20.06_122.02,2019-02-03T22:51:00+08:00,20.06,122.02,11.0,3.5,0 35 km S 27° E of Sabtang (Batanes),2019_Earthquake_Information/February/2019_0203_1451_B2.html
20190203T2308_19.61_120.18,2019-02-03T23:08:00+08:00,19.61,120.18,33.0,3.0,130 km N 22° W of Burgos (Ilocos Norte),2019_Earthquake_Information/February/2019_0203_1508_B2.html
20190203T2337_13.85_124.7,2019-02-03T23:37:00+08:00,13.85,124.7,11.0,,035 km N 76° E of Gigmoto (Catanduanes),2019_Earthquake_Information/February/2019_0203_1537_B3.html
20190203T2341_19.98_121.72,2019-02-03T23:41:00+08:00,19.98,121.72,34.0,1.8,043 km S 22° W of Sabtang (Batanes),2019_Earthquake_Information/February/2019_0203_1541_B2.html
20190203T2348_14.64_121.95,2019-02-03T23:48:00+08:00,14.64,121.95,1.0,3.2,0 08 km S 07° E of Polillo (Quezon),2019_Earthquake_Information/February/2019_0203_1548_B2.html
20190203T2353_6.35_126.04,2019-02-03T23:53:00+08:00,6.35,126.04,25.0,3.2,03 3 km S 06° W of Governor Generoso (Davao Oriental),2019_Earthquake_Information/February/2019_0203_1553_B2.html
20190204T0038_5.63_126.06,2019-02-04T00:38:00+08:00,5.63,126.06,63.0,2.4,0 56 km S 59° E of Jose Abad Santos (Davao Occidental),2019_Earthquake_Information/February/2019_0203_1638_B2.html
20190204T0135_5.89_126.66,2019-02-04T01:35:00+08:00,5.89,126.66,6.0,2.4,106 km S 38° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/February/2019_0203_1735_B2.html
20190204T0152_9.75_126.47,2019-02-04T01:52:00+08:00,9.75,126.47,8.0,2.6,0 35 km S 83° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0203_1752_B2.html
20190204T0157_13.1_120.85,2019-02-04T01:57:00+08:00,13.1,120.85,19.0,2.8,0 14 km N 78° E of Santa Cruz (Occidental Mindoro),2019_Earthquake_Information/February/2019_0203_1757_B2.html
20190204T0207_8.63_123.22,2019-02-04T02:07:00+08:00,8.63,123.22,21.0,2.2,0 15 km N 69° W of Dipolog City (Zamboanga Del Norte),2019_Earthquake_Information/February/2019_0203_1807_B2.html
20190204T0340_3.19_126.43,2019-02-04T03:40:00+08:00,3.19,126.43,10.0,3.6,2 67 km S 23° E of Sarangani (Davao Occidental),2019_Earthquake_Information/February/2019_0203_1940_B2.html
20190204T0619_6.19_126.61,2019-02-04T06:19:00+08:00,6.19,126.61,63.0,2.6,078 km S 49° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/February/2019_0203_2219_B2.html
20190204T0753_16.0_120.05,2019-02-04T07:53:00+08:00,16.0,120.05,19.0,2.1,0 09 km S 29° W of Sual (Pangasinan),2019_Earthquake_Information/February/2019_0203_2353_B2.html
20190204T0832_13.25_125.09,2019-02-04T08:32:00+08:00,13.25,125.09,3.0,4.7,076 km N 06° E of Laoang (Northern Samar),2019_Earthquake_Information/February/2019_0204_0032_B3.html
20190204T0920_9.39_123.95,2019-02-04T09:20:00+08:00,9.39,123.95,33.0,2.2,030 km S 46° E of Panglao (Bohol),2019_Earthquake_Information/February/2019_0204_0120_B2.html
20190204T0927_15.72_121.8,2019-02-04T09:27:00+08:00,15.72,121.8,22.0,2.1,0 25 km S 81° E of Baler (Aurora),2019_Earthquake_Information/February/2019_0204_0127_B2.html
20190204T0935_15.51_119.55,2019-02-04T09:35:00+08:00,15.51,119.55,18.0,2.3,0 39 km N 77° W of Palauig (Zambales),2019_Earthquake_Information/February/2019_0204_0135_B2_Zambales.html
20190204T0935_5.46_127.66,2019-02-04T09:35:00+08:00,5.46,127.66,33.0,3.4,21 9 km S 53° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/February/2019_0204_0135_B2.html
20190204T1257_12.14_121.69,2019-02-04T12:57:00+08:00,12.14,121.69,4.0,3.4,0 28 km N 35° E of Caluya (Antique),2019_Earthquake_Information/February/2019_0204_0457_B2.html
20190204T1331_10.6_125.97,2019-02-04T13:31:00+08:00,10.6,125.97,16.0,3.5,0 51 km N 58° E of Loreto (Dinagat),2019_Earthquake_Information/February/2019_0204_0531_B2.html
20190204T1526_9.93_124.28,2019-02-04T15:26:00+08:00,9.93,124.28,28.0,2.2,009 km S 44° W of San Miguel (Bohol),2019_Earthquake_Information/February/2019_0204_0726_B2.html
20190204T1537_13.65_120.51,2019-02-04T15:37:00+08:00,13.65,120.51,103.0,2.5,0 29 km S 73° W of Looc (Occidental Mindoro),2019_Earthquake_Information/February/2019_0204_0737_B2.html
20190204T1704_4.19_127.94,2019-02-04T17:04:00+08:00,4.19,127.94,78.0,3.5,3 06 km S 63° E of Sarangani (Davao Occidental),2019_Earthquake_Information/February/2019_0204_0905_B2.html
20190204T1918_11.64_125.26,2019-02-04T19:18:00+08:00,11.64,125.26,33.0,1.9,0 19 km N 79° W of Borongan (Eastern Samar),2019_Earthquake_Information/February/2019_0204_1118_B2.html
20190204T1927_9.18_126.4,2019-02-04T19:27:00+08:00,9.18,126.4,32.0,2.1,0 26 km S 65° E of Cortes (Surigao Del Sur),2019_Earthquake_Information/February/2019_0204_1127_B2.html
20190204T1931_4.65_125.74,2019-02-04T19:31:00+08:00,4.65,125.74,177.0,3.3,0 91 km S 19° E of Sarangani (Davao Occidental),2019_Earthquake_Information/February/2019_0204_1131_B2.html
20190204T2041_13.72_120.48,2019-02-04T20:41:00+08:00,13.72,120.48,101.0,3.1,021 km S 52° W of Calatagan (Batangas),2019_Earthquake_Information/February/2019_0204_1241_B2.html
20190204T2048_14.07_124.06,2019-02-04T20:48:00+08:00,14.07,124.06,9.0,2.9,011 km N 80° W of Pandan (Catanduanes),2019_Earthquake_Information/February/2019_0204_1248_B2.html
20190204T2055_17.15_120.51,2019-02-04T20:55:00+08:00,17.15,120.51,73.0,4.8,00 4 km S 88° W of Bauguen (Salcedo) (Ilocos Sur),2019_Earthquake_Information/February/2019_0204_1255_B3F.html
20190204T2231_10.02_126.13,2019-02-04T22:31:00+08:00,10.02,126.13,10.0,2.3,006 km N 87° E of Burgos (Surigao Del Norte),2019_Earthquake_Information/February/2019_0204_1431_B2.html
20190205T0117_18.73_120.94,2019-02-05T01:17:00+08:00,18.73,120.94,9.0,2.2,0 20 km N 47° W of Claveria (Cagayan),2019_Earthquake_Information/February/2019_0204_1717_B2.html
20190205T0127_13.13_124.54,2019-02-05T01:27:00+08:00,13.13,124.54,13.0,2.8,0 41 km N 78° E of Prieto Diaz (Sorsogon),2019_Earthquake_Information/February/2019_0204_1727_B2.html
20190205T0153_9.35_125.66,2019-02-05T01:53:00+08:00,9.35,125.66,10.0,2.2,0 15 km N 50° E of Santiago (Agusan del Norte),2019_Earthquake_Information/February/2019_0204_1753_B2.html
20190205T0320_18.4_122.13,2019-02-05T03:20:00+08:00,18.4,122.13,4.0,2.7,006 km S 11° W of Santa Ana (Cagayan),2019_Earthquake_Information/February/2019_0204_1920_B1.html
20190205T0912_12.09_125.28,2019-02-05T09:12:00+08:00,12.09,125.28,32.0,2.4,018 km S 71° W of Oras (Eastern Samar),2019_Earthquake_Information/February/2019_0205_0112_B2.html
20190205T0928_10.22_125.26,2019-02-05T09:28:00+08:00,10.22,125.26,32.0,1.9,0 06 km S 02° E of Anahawan (Southern Leyte),2019_Earthquake_Information/February/2019_0205_0128_B2_secondevent.html
20190205T0928_10.24_125.27,2019-02-05T09:28:00+08:00,10.24,125.27,31.0,1.4,004 km S 12° E of Anahawan (Southern Leyte),2019_Earthquake_Information/February/2019_0205_0112_B2.html
20190205T1111_8.11_126.72,2019-02-05T11:11:00+08:00,8.11,126.72,18.0,2.2,0 34 km N 78° E of Lingig (Surigao Del Sur),2019_Earthquake_Information/February/2019_0205_0311_B2.html
20190205T1208_5.73_126.02,2019-02-05T12:08:00+08:00,5.73,126.02,139.0,2.5,0 48 km S 69° E of Jose Abad Santos (Davao Occidental),2019_Earthquake_Information/February/2019_0205_0408_B2.html
20190205T1225_4.98_125.54,2019-02-05T12:25:00+08:00,4.98,125.54,154.0,4.0,050 km S 08° E of Sarangani (Davao Occidental),2019_Earthquake_Information/February/2019_0205_0425_B2.html
20190205T1412_9.96_124.19,2019-02-05T14:12:00+08:00,9.96,124.19,4.0,2.9,004 km N 68° W of Danao (Bohol),2019_Earthquake_Information/February/2019_0205_0612_B2.html
20190205T1420_19.31_120.78,2019-02-05T14:20:00+08:00,19.31,120.78,35.0,2.0,0 72 km N 88° W of Calayan (Cagayan),2019_Earthquake_Information/February/2019_0205_0620_B2.html
20190205T1458_9.95_124.18,2019-02-05T14:58:00+08:00,9.95,124.18,2.0,3.0,004 km N 85° W of Danao (Bohol),2019_Earthquake_Information/February/2019_0205_0658_B2.html
20190205T1550_9.86_126.16,2019-02-05T15:50:00+08:00,9.86,126.16,8.0,2.4,008 km N 02° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0205_0750_B2.html
20190205T1716_9.79_126.32,2019-02-05T17:16:00+08:00,9.79,126.32,29.0,2.4,0 03 km N 54° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0205_0916_B2.html
20190205T1921_9.69_126.3,2019-02-05T19:21:00+08:00,9.69,126.3,23.0,2.4,0 19 km S 57° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0205_1121_B2.html
20190205T2032_10.37_125.13,2019-02-05T20:32:00+08:00,10.37,125.13,7.0,2.2,0 08 km S 70° W of Hinunangan (Southern Leyte),2019_Earthquake_Information/February/2019_0205_1232_B2.html
20190205T2033_19.13_121.18,2019-02-05T20:33:00+08:00,19.13,121.18,14.0,2.0,035 km S 61° W of Calayan (Cagayan),2019_Earthquake_Information/February/2019_0205_1233_B2.html
20190205T2219_6.68_126.44,2019-02-05T22:19:00+08:00,6.68,126.44,30.0,2.7,0 41 km N 85° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/February/2019_0205_1419_B2.html
20190205T2305_10.38_126.35,2019-02-05T23:05:00+08:00,10.38,126.35,11.0,2.5,050 km N 37° E of Burgos (Surigao Del Norte),2019_Earthquake_Information/February/2019_0205_1505_B2.html
20190205T2317_12.84_122.89,2019-02-05T23:17:00+08:00,12.84,122.89,3.0,2.7,0 40 km S 80° W of Claveria (Masbate),2019_Earthquake_Information/February/2019_0205_1517_B2.html
20190205T2334_5.93_124.98,2019-02-05T23:34:00+08:00,5.93,124.98,20.0,2.4,0 08 km N 24° W of Maasim (Sarangani),2019_Earthquake_Information/February/2019_0205_1534_B2.html
20190206T0035_20.48_121.94,2019-02-06T00:35:00+08:00,20.48,121.94,17.0,2.1,003 km N 55° W of Basco (Batanes),2019_Earthquake_Information/February/2019_0205_1635_B2.html
20190206T0036_13.8_124.7,2019-02-06T00:36:00+08:00,13.8,124.7,8.0,2.2,0 34 km N 86° E of Gigmoto (Catanduanes),2019_Earthquake_Information/February/2019_0205_1636_B2.html
20190206T0138_5.67_125.72,2019-02-06T01:38:00+08:00,5.67,125.72,166.0,3.0,027 km S 25° E of Jose Abad Santos (Davao Occidental),2019_Earthquake_Information/February/2019_0205_1738_B2.html
20190206T0148_9.87_126.25,2019-02-06T01:48:00+08:00,9.87,126.25,8.0,2.5,020 km S 68° E of San Isidro (Surigao Del Norte),2019_Earthquake_Information/February/2019_0205_1748_B2.html
20190206T0202_10.25_125.29,2019-02-06T02:02:00+08:00,10.25,125.29,33.0,1.9,0 04 km S 53° E of Anahawan (Southern Leyte),2019_Earthquake_Information/February/2019_0205_1802_B2.html
20190206T0209_5.74_125.73,2019-02-06T02:09:00+08:00,5.74,125.73,186.0,2.8,0 20 km S 40° E of Jose Abad Santos (Davao Occidental),2019_Earthquake_Information/February/2019_0205_1809_B2.html
20190206T0257_13.22_122.48,2019-02-06T02:57:00+08:00,13.22,122.48,2.0,2.3,0 15 km S 17° W of San Francisco (Aurora) (Quezon),2019_Earthquake_Information/February/2019_0205_1857_B2.html
20190206T0302_15.75_119.84,2019-02-06T03:02:00+08:00,15.75,119.84,24.0,2.3,007 km S 77° W of Santa Cruz (Zambales),2019_Earthquake_Information/February/2019_0205_1902_B2.html
20190206T0303_19.14_121.12,2019-02-06T03:03:00+08:00,19.14,121.12,24.0,2.5,040 km S 67° E of Santa Ana (Cagayan),2019_Earthquake_Information/February/2019_0205_1903_B2.html
20190206T0342_9.81_123.73,2019-02-06T03:42:00+08:00,9.81,123.73,4.0,1.9,0 07 km N 83° W of Loon (Bohol),2019_Earthquake_Information/February/2019_0205_1942_B2.html
20190206T0346_5.98_126.34,2019-02-06T03:46:00+08:00,5.98,126.34,27.0,2.3,081 km N 82° E of Jose Abad Santos (Davao Occidental),2019_Earthquake_Information/February/2019_0205_1946_B2.html
20190206T0359_15.49_119.84,2019-02-06T03:59:00+08:00,15.49,119.84,50.0,2.3,013 km S 66° W of Masinloc (Zambales),2019_Earthquake_Information/February/2019_0205_1959_B2.html
20190206T0519_17.28_120.02,2019-02-06T05:19:00+08:00,17.28,120.02,24.0,3.6,047 km N 79° W of Candon City (Ilocos Sur),2019_Earthquake_Information/February/2019_0205_2119_B2.html
20190206T0527_13.13_124.78,2019-02-06T05:27:00+08:00,13.13,124.78,33.0,1.9,064 km N 82° E of Prieto Diaz (Sorsogon),2019_Earthquake_Information/February/2019_0205_2127_B2.html
20190206T0707_14.11_122.79,2019-02-06T07:07:00+08:00,14.11,122.79,1.0,2.7,006 km S 41° W of Labo (Camarines Norte),2019_Earthquake_Information/February/2019_0205_2307_B2.html
20190206T0717_2.76_128.46,2019-02-06T07:17:00+08:00,2.76,128.46,195.0,5.0,443 km S 48° E of Sarangani (Davao Occidental),2019_Earthquake_Information/February/2019_0205_2317_B3.html
20190206T0925_9.91_124.35,2019-02-06T09:25:00+08:00,9.91,124.35,32.0,2.0,008 km N 80° E of Dagohoy (Bohol),2019_Earthquake_Information/February/2019_0206_0125_B2.html
20190206T1056_8.93_126.08,2019-02-06T10:56:00+08:00,8.93,126.08,34.0,1.5,005 km S 73° E of San Miguel (Surigao Del Sur),2019_Earthquake_Information/February/2019_0206_0256_B1.html
20190206T1401_13.61_121.72,2019-02-06T14:01:00+08:00,13.61,121.72,8.0,3.7,021 km N 45° W of Mogpog (Marinduque),2019_Earthquake_Information/February/2019_0206_0601_B4F.html
20190206T1643_8.83_126.69,2019-02-06T16:43:00+08:00,8.83,126.69,14.0,2.5,0 44 km S 77° E of Cagwait (Surigao Del Sur),2019_Earthquake_Information/February/2019_0206_0843_B2.html
20190206T1825_15.91_120.31,2019-02-06T18:25:00+08:00,15.91,120.31,131.0,5.5,0 08 km N 73° E of Aguilar (Pangasinan),2019_Earthquake_Information/February/2019_0206_1025_B3F.html
20190206T2052_10.7_124.64,2019-02-06T20:52:00+08:00,10.7,124.64,1.0,1.8,020 km N 71° E of Tudela (Cebu),2019_Earthquake_Information/February/2019_0206_1252_B2.html
20190206T2249_19.89_122.1,2019-02-06T22:49:00+08:00,19.89,122.1,28.0,2.0,0 55 km S 25° W of Sabtang (Batanes),2019_Earthquake_Information/February/2019_0206_1449_B2.html
20190207T0019_17.34_121.57,2019-02-07T00:19:00+08:00,17.34,121.57,18.0,2.1,005 km N 47° W of Quezon (Isabela),2019_Earthquake_Information/February/2019_0206_1619_B2.html
20190207T0243_9.0_122.74,2019-02-07T02:43:00+08:00,9.0,122.74,1.0,2.1,0 47 km S 14° E of Basay (Negros Oriental),2019_Earthquake_Information/February/2019_0206_1844_B2.html
20190207T0323_13.91_120.42,2019-02-07T03:23:00+08:00,13.91,120.42,116.0,2.6,025 km N 69° W of Calatagan (Batangas),2019_Earthquake_Information/February/2019_0206_1923_B2.html
20190207T0333_9.62_125.96,2019-02-07T03:33:00+08:00,9.62,125.96,33.0,1.8,028 km S 49° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0206_1933_B2.html
20190207T0435_13.6_120.2,2019-02-07T04:35:00+08:00,13.6,120.2,29.0,1.7,015 km S 23° W of Looc (Occidental Mindoro),2019_Earthquake_Information/February/2019_0206_2035_B2.html
20190207T0449_10.33_125.24,2019-02-07T04:49:00+08:00,10.33,125.24,4.0,2.4,007 km N 17° W of Anahawan (Southern Leyte),2019_Earthquake_Information/February/2019_0206_2049_B2.html
20190207T0528_6.58_124.43,2019-02-07T05:28:00+08:00,6.58,124.43,9.0,2.0,0 16 km N 70° W of Bagumbayan (Sultan Kudarat),2019_Earthquake_Information/February/2019_0206_2128_B2.html
20190207T0618_19.3_121.74,2019-02-07T06:18:00+08:00,19.3,121.74,21.0,3.0,029 km N 86° E of Calayan (Cagayan),2019_Earthquake_Information/February/2019_0206_2218_B2.html
20190207T0823_13.61_120.72,2019-02-07T08:23:00+08:00,13.61,120.72,104.0,2.2,019 km N 17° E of Paluan (Occidental Mindoro),2019_Earthquake_Information/February/2019_0207_0023_B2.html
20190207T0838_9.72_126.63,2019-02-07T08:38:00+08:00,9.72,126.63,10.0,4.3,053 km S 83° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0207_0038_B2.html
20190207T0846_9.73_126.64,2019-02-07T08:46:00+08:00,9.73,126.64,4.0,2.7,0 53 km S 84° E of General Luna (Surigao Del Norte),2019_Earthquake_Information/February/2019_0207_0046_B2.html
20190207T0925_4.96_127.43,2019-02-07T09:25:00+08:00,4.96,127.43,94.0,3.2,239 km S 39° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/February/2019_0207_0125_B2.html
20190207T1138_11.72_125.32,2019-02-07T11:38:00+08:00,11.72,125.32,15.0,3.1,0 18 km N 44° W of Borongan (Eastern Samar),2019_Earthquake_Information/February/2019_0207_0338_B2F.html
20190207T1630_15.43_120.49,2019-02-07T16:30:00+08:00,15.43,120.49,32.0,1.7,008 km S 87° W of San Jose (Tarlac),2019_Earthquake_Information/February/2019_0207_0830_B2.html
20190207T1858_13.96_119.86,2019-02-07T18:58:00+08:00,13.96,119.86,20.0,2.5,0 30 km N 68° W of Lubang (Occidental Mindoro),2019_Earthquake_Information/February/2019_0207_1058_B2.html
20190207T1955_13.46_122.07,2019-02-07T19:55:00+08:00,13.46,122.07,14.0,2.2,00 5 km S 65° E of Santa Cruz (Marinduque),2019_Earthquake_Information/February/2019_0207_1155_B2.html
20190207T2010_13.83_121.12,2019-02-07T20:10:00+08:00,13.83,121.12,102.0,1.9,001 km N 41° W of Ibaan (Batangas),2019_Earthquake_Information/February/2019_0207_1210_B2.html
20190207T2029_15.49_119.97,2019-02-07T20:29:00+08:00,15.49,119.97,32.0,2.6,006 km S 17° E of Masinloc (Zambales),2019_Earthquake_Information/February/2019_0207_1229_B2.html
20190207T2118_13.82_120.63,2019-02-07T21:18:00+08:00,13.82,120.63,63.0,2.3,001 km S 10° W of Calatagan (Batangas),2019_Earthquake_Information/February/2019_0207_1318_B2.html
20190207T2127_13.27_121.89,2019-02-07T21:27:00+08:00,13.27,121.89,15.0,2.6,008 km S 38° E of Gasan (Marinduque),2019_Earthquake_Information/February/2019_0207_1327_B2.html
20190207T2158_10.74_122.26,2019-02-07T21:58:00+08:00,10.74,122.26,15.0,2.3,007 km S 62° W of Tubungan (Iloilo),2019_Earthquake_Information/February/2019_0207_1358_B2.html
20190208T0029_11.32_124.6,2019-02-08T00:29:00+08:00,11.32,124.6,1.0,2.8,006 km N 57° W of Capoocan (Leyte),2019_Earthquake_Information/February/2019_0207_1629_B2.html
