event_id,datetime_pht,lat,lon,depth_km,mag,location,bulletin
20221001T0434_10.05_125.96,2022-10-01T04:34:00+08:00,10.05,125.96,17.0,2.2,013 km N 77° W of Burgos (Surigao Del Norte),2022_Earthquake_Information/September/2022_0930_2034_B2.html
20221001T0805_9.28_126.78,2022-10-01T08:05:00+08:00,9.28,126.78,5.0,3.1,064 km N 89° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1001_0005_B2.html
20221001T0839_8.31_122.96,2022-10-01T08:39:00+08:00,8.31,122.96,25.0,2.9,009 km N 31° W of Sindangan (Zamboanga Del Norte),2022_Earthquake_Information/October/2022_1001_0039_B2.html
20221001T0914_18.41_120.73,2022-10-01T09:14:00+08:00,18.41,120.73,27.0,3.2,015 km S 13° W of Bangui (Ilocos Norte),2022_Earthquake_Information/October/2022_1001_0114_B2.html
20221001T1052_17.25_120.79,2022-10-01T10:52:00+08:00,17.25,120.79,18.0,2.0,007 km S 80° E of Tubo (Abra),2022_Earthquake_Information/October/2022_1001_0252_B1.html
20221001T1145_10.28_125.18,2022-10-01T11:45:00+08:00,10.28,125.18,12.0,2.9,005 km East of Saint Bernard (Southern Leyte),2022_Earthquake_Information/October/2022_1001_0345_B3F.html
20221001T1157_8.82_124.24,2022-10-01T11:57:00+08:00,8.82,124.24,0.0,3.5,031 km N 23° W of Libertad (Misamis Oriental),2022_Earthquake_Information/October/2022_1001_0357_B2.html
20221001T1201_6.59_125.23,2022-10-01T12:01:00+08:00,6.59,125.23,14.0,2.1,005 km S 36° W of Kiblawan (Davao Del Sur),2022_Earthquake_Information/October/2022_1001_0401_B2.html
20221001T1225_17.23_120.47,2022-10-01T12:25:00+08:00,17.23,120.47,2.0,2.4,008 km N 27° E of City Of Candon (Ilocos Sur),2022_Earthquake_Information/October/2022_1001_0425_B2.html
20221001T1236_8.85_126.36,2022-10-01T12:36:00+08:00,8.85,126.36,28.0,3.0,009 km N 50° E of Marihatag (Surigao Del Sur),2022_Earthquake_Information/October/2022_1001_0436_B2.html
20221001T1312_10.14_122.02,2022-10-01T13:12:00+08:00,10.14,122.02,9.0,2.9,034 km S 17° E of Anini-y (Antique),2022_Earthquake_Information/October/2022_1001_0512_B2.html
20221001T1337_10.18_122.0,2022-10-01T13:37:00+08:00,10.18,122.0,1.0,2.4,028 km S 17° E of Anini-y (Antique),2022_Earthquake_Information/October/2022_1001_0537_B2.html
20221001T1404_9.1_126.42,2022-10-01T14:04:00+08:00,9.1,126.42,28.0,2.0,021 km N 45° E of Bayabas (Surigao Del Sur),2022_Earthquake_Information/October/2022_1001_0604_B1.html
20221001T1448_7.29_126.5,2022-10-01T14:48:00+08:00,7.29,126.5,133.0,2.4,009 km S 59° W of Caraga (Davao Oriental),2022_Earthquake_Information/October/2022_1001_0648_B2.html
20221001T1456_17.53_120.53,2022-10-01T14:56:00+08:00,17.53,120.53,19.0,1.8,002 km S 36° E of San Quintin (Abra),2022_Earthquake_Information/October/2022_1001_0656_B2F.html
20221001T1523_8.69_125.86,2022-10-01T15:23:00+08:00,8.69,125.86,14.0,2.0,012 km N 30° W of Prosperidad (Agusan Del Sur),2022_Earthquake_Information/October/2022_1001_0723_B2.html
20221001T1548_7.3_125.75,2022-10-01T15:48:00+08:00,7.3,125.75,16.0,2.6,008 km N 74° E of City Of Panabo (Davao Del Norte),2022_Earthquake_Information/October/2022_1001_0748_B2.html
20221001T1553_17.44_120.55,2022-10-01T15:53:00+08:00,17.44,120.55,12.0,2.7,002 km S 70° E of Nagbukel (Ilocos Sur),2022_Earthquake_Information/October/2022_1001_0753_B2F.html
20221001T1807_19.07_121.27,2022-10-01T18:07:00+08:00,19.07,121.27,42.0,1.7,008 km S 62° E of Dalupiri Island (Calayan) (Cagayan),2022_Earthquake_Information/October/2022_1001_1007_B1.html
20221001T1822_12.2_125.93,2022-10-01T18:22:00+08:00,12.2,125.93,22.0,2.0,046 km N 87° E of San Policarpo (Eastern Samar),2022_Earthquake_Information/October/2022_1001_1022_B2.html
20221001T2032_6.03_125.61,2022-10-01T20:32:00+08:00,6.03,125.61,139.0,2.8,013 km N 18° W of Jose Abad Santos (Davao Occidental),2022_Earthquake_Information/October/2022_1001_1232_B2.html
20221001T2130_13.68_120.6,2022-10-01T21:30:00+08:00,13.68,120.6,88.0,2.0,017 km S 10° W of Calatagan (Batangas),2022_Earthquake_Information/October/2022_1001_1330_B2.html
20221001T2206_9.32_126.67,2022-10-01T22:06:00+08:00,9.32,126.67,18.0,2.0,053 km N 84° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1001_1406_B1.html
20221001T2220_13.43_120.67,2022-10-01T22:20:00+08:00,13.43,120.67,115.0,1.6,007 km S 77° W of Abra De Ilog (Occidental Mindoro),2022_Earthquake_Information/October/2022_1001_1420_B2.html
20221001T2257_13.8_120.6,2022-10-01T22:57:00+08:00,13.8,120.6,127.0,2.0,005 km S 38° W of Calatagan (Batangas),2022_Earthquake_Information/October/2022_1001_1457_B2F.html
20221001T2313_11.92_120.83,2022-10-01T23:13:00+08:00,11.92,120.83,5.0,1.8,055 km S 28° W of San Jose (Occidental Mindoro),2022_Earthquake_Information/October/2022_1001_1513_B2.html
20221002T0127_10.46_122.11,2022-10-02T01:27:00+08:00,10.46,122.11,8.0,2.9,015 km S 13° W of San Joaquin (Iloilo),2022_Earthquake_Information/October/2022_1001_1727_B2.html
20221002T0216_8.89_126.64,2022-10-02T02:16:00+08:00,8.89,126.64,28.0,1.6,038 km S 86° E of Cagwait (Surigao Del Sur),2022_Earthquake_Information/October/2022_1001_1816_B1.html
20221002T0231_8.34_126.52,2022-10-02T02:31:00+08:00,8.34,126.52,29.0,1.6,020 km S 81° E of Hinatuan (Surigao Del Sur),2022_Earthquake_Information/October/2022_1001_1831_B1.html
20221002T0232_18.63_120.89,2022-10-02T02:32:00+08:00,18.63,120.89,11.0,1.9,013 km N 53° W of Santa Praxedes (Cagayan),2022_Earthquake_Information/October/2022_1001_1832_B1.html
20221002T0300_9.45_126.12,2022-10-02T03:00:00+08:00,9.45,126.12,9.0,3.6,021 km N 23° W of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1001_1900_B2.html
20221002T0409_9.39_126.19,2022-10-02T04:09:00+08:00,9.39,126.19,19.0,2.7,013 km N 01° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1001_2009_B2.html
20221002T0435_10.19_124.16,2022-10-02T04:35:00+08:00,10.19,124.16,13.0,2.3,023 km N 59° W of Trinidad (Bohol),2022_Earthquake_Information/October/2022_1001_2035_B2.html
20221002T0437_18.36_120.95,2022-10-02T04:37:00+08:00,18.36,120.95,15.0,1.5,012 km S 23° E of Adams (Ilocos Norte),2022_Earthquake_Information/October/2022_1001_2037_B1.html
20221002T0447_17.51_120.51,2022-10-02T04:47:00+08:00,17.51,120.51,1.0,3.8,004 km S 08° W of San Quintin (Abra),2022_Earthquake_Information/October/2022_1001_2047_B2F.html
20221002T0453_6.76_125.0,2022-10-02T04:53:00+08:00,6.76,125.0,5.0,1.7,009 km N 29° E of Columbio (Sultan Kudarat),2022_Earthquake_Information/October/2022_1001_2053_B1.html
20221002T0548_16.08_120.16,2022-10-02T05:48:00+08:00,16.08,120.16,16.0,1.8,007 km N 77° E of Sual (Pangasinan),2022_Earthquake_Information/October/2022_1001_2148_B2.html
20221002T0614_20.56_121.73,2022-10-02T06:14:00+08:00,20.56,121.73,7.0,2.6,027 km N 64° W of Basco (Batanes),2022_Earthquake_Information/October/2022_1001_2214_B1.html
20221002T0718_15.62_120.97,2022-10-02T07:18:00+08:00,15.62,120.97,33.0,2.2,006 km N 57° E of Talavera (Nueva Ecija),2022_Earthquake_Information/October/2022_1001_2318_B2_Nueva_Ecija.html
20221002T0718_17.52_120.69,2022-10-02T07:18:00+08:00,17.52,120.69,32.0,2.2,004 km S 52° W of Bucay (Abra),2022_Earthquake_Information/October/2022_1001_2318_B1_Abra.html
20221002T0818_7.24_125.72,2022-10-02T08:18:00+08:00,7.24,125.72,5.0,3.2,007 km S 44° E of City Of Panabo (Davao Del Norte),2022_Earthquake_Information/October/2022_1002_0018_B2.html
20221002T0832_6.88_124.89,2022-10-02T08:32:00+08:00,6.88,124.89,25.0,2.1,005 km N 14° E of Tulunan (Cotabato),2022_Earthquake_Information/October/2022_1002_0032_B2.html
20221002T0852_15.05_123.48,2022-10-02T08:52:00+08:00,15.05,123.48,96.0,3.0,085 km N 42° E of Tinaga Island (Vinzons) (Camarines Norte),2022_Earthquake_Information/October/2022_1002_0052_B2.html
20221002T0957_9.88_126.19,2022-10-02T09:57:00+08:00,9.88,126.19,21.0,2.6,010 km N 81° E of Pilar (Surigao Del Norte),2022_Earthquake_Information/October/2022_1002_0157_B2.html
20221002T1002_9.88_125.38,2022-10-02T10:02:00+08:00,9.88,125.38,20.0,2.4,016 km N 49° W of City Of Surigao (Surigao Del Norte),2022_Earthquake_Information/October/2022_1002_0202_B2.html
20221002T1046_10.06_126.29,2022-10-02T10:46:00+08:00,10.06,126.29,7.0,2.6,024 km N 78° E of Burgos (Surigao Del Norte),2022_Earthquake_Information/October/2022_1002_0246_B2.html
20221002T1105_20.05_121.3,2022-10-02T11:05:00+08:00,20.05,121.3,25.0,2.7,068 km S 63° W of Sabtang (Batanes),2022_Earthquake_Information/October/2022_1002_0305_B2.html
20221002T1158_17.39_120.66,2022-10-02T11:58:00+08:00,17.39,120.66,13.0,2.2,008 km S 68° E of Pilar (Abra),2022_Earthquake_Information/October/2022_1002_0358_B2F.html
20221002T1203_11.72_121.82,2022-10-02T12:03:00+08:00,11.72,121.82,28.0,2.4,012 km S 64° W of Libertad (Antique),2022_Earthquake_Information/October/2022_1002_0403_B2F_Antique.html
20221002T1203_17.44_120.78,2022-10-02T12:03:00+08:00,17.44,120.78,9.0,2.6,003 km S 58° E of Sallapadan (Abra),2022_Earthquake_Information/October/2022_1002_0403_B2F_Abra.html
20221002T1204_9.31_126.72,2022-10-02T12:04:00+08:00,9.31,126.72,12.0,3.4,058 km N 86° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_0404_B2F.html
20221002T1255_13.62_120.65,2022-10-02T12:55:00+08:00,13.62,120.65,117.0,1.8,021 km N 22° W of Abra De Ilog (Occidental Mindoro),2022_Earthquake_Information/October/2022_1002_0455_B2.html
20221002T1324_18.41_121.11,2022-10-02T13:24:00+08:00,18.41,121.11,73.0,2.2,018 km N 23° E of Calanasan (Apayao),2022_Earthquake_Information/October/2022_1002_0524_B2.html
20221002T1350_19.34_121.26,2022-10-02T13:50:00+08:00,19.34,121.26,1.0,1.6,024 km N 69° W of Calayan (Cagayan),2022_Earthquake_Information/October/2022_1002_0550_B1.html
20221002T1406_5.01_125.57,2022-10-02T14:06:00+08:00,5.01,125.57,192.0,3.4,047 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),2022_Earthquake_Information/October/2022_1002_0606_B2.html
20221002T1447_13.79_120.61,2022-10-02T14:47:00+08:00,13.79,120.61,181.0,2.2,006 km S 29° W of Calatagan (Batangas),2022_Earthquake_Information/October/2022_1002_0647_B2F.html
20221002T1504_10.0_126.1,2022-10-02T15:04:00+08:00,10.0,126.1,23.0,2.1,003 km S 61° E of Burgos (Surigao Del Norte),2022_Earthquake_Information/October/2022_1002_0704_B1.html
20221002T1614_8.76_125.57,2022-10-02T16:14:00+08:00,8.76,125.57,32.0,1.8,004 km N 55° W of Las Nieves (Agusan Del Norte),2022_Earthquake_Information/October/2022_1002_0814_B1.html
20221002T1728_7.7_125.93,2022-10-02T17:28:00+08:00,7.7,125.93,34.0,2.1,006 km West of Montevista (Davao De Oro),2022_Earthquake_Information/October/2022_1002_0928_B1.html
20221002T1857_2.23_127.9,2022-10-02T18:57:00+08:00,2.23,127.9,181.0,4.5,447 km S 38° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),2022_Earthquake_Information/October/2022_1002_1057_B2.html
20221002T1912_17.69_122.62,2022-10-02T19:12:00+08:00,17.69,122.62,29.0,2.7,053 km N 41° E of Divilacan (Isabela),2022_Earthquake_Information/October/2022_1002_1112_B2.html
20221002T1935_16.5_120.66,2022-10-02T19:35:00+08:00,16.5,120.66,9.0,1.9,005 km N 45° E of Tublay (Benguet),2022_Earthquake_Information/October/2022_1002_1135_B1.html
20221002T2019_15.45_119.07,2022-10-02T20:19:00+08:00,15.45,119.07,13.0,3.5,091 km N 89° W of Palauig (Zambales),2022_Earthquake_Information/October/2022_1002_1219_B2_Zambales.html
20221002T2019_16.43_122.3,2022-10-02T20:19:00+08:00,16.43,122.3,33.0,1.7,010 km N 71° E of Dilasag (Aurora),2022_Earthquake_Information/October/2022_1002_1219_B2_Aurora.html
20221002T2126_7.71_124.84,2022-10-02T21:26:00+08:00,7.71,124.84,1.0,2.2,011 km S 74° E of Kalilangan (Bukidnon),2022_Earthquake_Information/October/2022_1002_1326_B2.html
20221002T2149_6.01_126.76,2022-10-02T21:49:00+08:00,6.01,126.76,107.0,3.4,104 km S 47° E of Governor Generoso (Davao Oriental),2022_Earthquake_Information/October/2022_1002_1349_B2.html
20221002T2206_9.25_126.68,2022-10-02T22:06:00+08:00,9.25,126.68,7.0,2.7,054 km S 86° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1406_B2F.html
20221002T2230_13.14_121.25,2022-10-02T22:30:00+08:00,13.14,121.25,8.0,2.3,005 km S 39° W of Victoria (Oriental Mindoro),2022_Earthquake_Information/October/2022_1002_1430_B2.html
20221002T2255_17.7_120.63,2022-10-02T22:55:00+08:00,17.7,120.63,3.0,2.0,004 km N 74° W of Danglas (Abra),2022_Earthquake_Information/October/2022_1002_1455_B2F.html
20221002T2322_13.2_121.44,2022-10-02T23:22:00+08:00,13.2,121.44,20.0,2.2,007 km N 04° W of Pola (Oriental Mindoro),2022_Earthquake_Information/October/2022_1002_1522_B2.html
20221002T2333_14.03_120.48,2022-10-02T23:33:00+08:00,14.03,120.48,117.0,1.7,017 km S 72° W of Nasugbu (Batangas),2022_Earthquake_Information/October/2022_1002_1533_B1.html
20221002T2341_17.71_120.63,2022-10-02T23:41:00+08:00,17.71,120.63,6.0,2.8,008 km S 84° W of Lagayan (Abra),2022_Earthquake_Information/October/2022_1002_1541_B2F.html
20221003T0001_9.3_126.83,2022-10-03T00:01:00+08:00,9.3,126.83,7.0,4.5,070 km N 88° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1601_B2F.html
20221003T0005_9.29_126.49,2022-10-03T00:05:00+08:00,9.29,126.49,11.0,2.0,032 km N 87° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1605_B1_Surigao_Del_Sur.html
20221003T0006_8.11_122.06,2022-10-03T00:06:00+08:00,8.11,122.06,2.0,2.1,035 km N 16° W of Baliguian (Zamboanga Del Norte),2022_Earthquake_Information/October/2022_1002_1606_B2.html
20221003T0007_9.12_125.84,2022-10-03T00:07:00+08:00,9.12,125.84,30.0,2.2,021 km S 43° W of Madrid (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1607_B1.html
20221003T0009_9.25_122.09,2022-10-03T00:09:00+08:00,9.25,122.09,33.0,2.5,056 km S 47° W of Hinoba-an (Negros Occidental),2022_Earthquake_Information/October/2022_1002_1609_B1_Negros_Occidental.html
20221003T0009_9.26_126.73,2022-10-03T00:09:00+08:00,9.26,126.73,9.0,3.2,059 km S 88° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1609_B2F.html
20221003T0011_9.25_126.91,2022-10-03T00:11:00+08:00,9.25,126.91,1.0,2.6,079 km S 88° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1611_B2F.html
20221003T0026_9.29_126.56,2022-10-03T00:26:00+08:00,9.29,126.56,15.0,2.4,040 km N 88° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1626_B2F.html
20221003T0034_9.17_126.48,2022-10-03T00:34:00+08:00,9.17,126.48,18.0,2.4,034 km S 69° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1634_B2.html
20221003T0042_9.3_126.9,2022-10-03T00:42:00+08:00,9.3,126.9,1.0,2.3,078 km N 88° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1642_B2F.html
20221003T0045_9.26_126.69,2022-10-03T00:45:00+08:00,9.26,126.69,14.0,2.5,055 km S 89° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1645_B2F.html
20221003T0115_9.28_126.59,2022-10-03T01:15:00+08:00,9.28,126.59,8.0,3.1,044 km East of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1715_B2F.html
20221003T0127_9.25_126.57,2022-10-03T01:27:00+08:00,9.25,126.57,7.0,1.7,042 km S 87° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1727_B1.html
20221003T0136_7.28_126.01,2022-10-03T01:36:00+08:00,7.28,126.01,32.0,1.8,013 km S 72° W of Maragusan (Davao De Oro),2022_Earthquake_Information/October/2022_1002_1736_B1.html
20221003T0143_10.57_126.05,2022-10-03T01:43:00+08:00,10.57,126.05,34.0,1.8,040 km S 62° E of Homonhon Island (Guiuan) (Eastern Samar),2022_Earthquake_Information/October/2022_1002_1743_B1.html
20221003T0144_10.42_125.97,2022-10-03T01:44:00+08:00,10.42,125.97,18.0,2.0,043 km N 81° E of Loreto (Dinagat Islands),2022_Earthquake_Information/October/2022_1002_1744_B2.html
20221003T0148_9.34_125.6,2022-10-03T01:48:00+08:00,9.34,125.6,19.0,1.8,009 km N 27° E of Santiago (Agusan Del Norte),2022_Earthquake_Information/October/2022_1002_1748_B2.html
20221003T0217_9.88_125.81,2022-10-03T02:17:00+08:00,9.88,125.81,49.0,3.4,017 km N 86° W of Del Carmen (Surigao Del Norte),2022_Earthquake_Information/October/2022_1002_1817_B2.html
20221003T0219_7.79_127.09,2022-10-03T02:19:00+08:00,7.79,127.09,8.0,3.8,063 km N 68° E of Baganga (Davao Oriental),2022_Earthquake_Information/October/2022_1002_1819_B2.html
20221003T0242_9.25_126.75,2022-10-03T02:42:00+08:00,9.25,126.75,7.0,3.9,062 km S 87° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_1842_B1F.html
20221003T0258_14.52_121.71,2022-10-03T02:58:00+08:00,14.52,121.71,17.0,1.8,020 km S 35° E of Real (Quezon),2022_Earthquake_Information/October/2022_1002_1858_B2.html
20221003T0259_13.71_120.79,2022-10-03T02:59:00+08:00,13.71,120.79,7.0,2.6,010 km N 58° W of Tingloy (Batangas),2022_Earthquake_Information/October/2022_1002_1859_B2.html
20221003T0310_17.38_120.42,2022-10-03T03:10:00+08:00,17.38,120.42,13.0,1.7,019 km S 79° W of Pilar (Abra),2022_Earthquake_Information/October/2022_1002_1910_B1.html
20221003T0410_9.75_126.43,2022-10-03T04:10:00+08:00,9.75,126.43,20.0,2.5,030 km S 84° E of General Luna (Surigao Del Norte),2022_Earthquake_Information/October/2022_1002_2010_B2.html
20221003T0411_9.3_126.76,2022-10-03T04:11:00+08:00,9.3,126.76,13.0,4.4,062 km N 87° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1002_2011_B2F.html
20221003T0431_7.29_125.73,2022-10-03T04:31:00+08:00,7.29,125.73,18.0,4.0,006 km N 87° E of City Of Panabo (Davao Del Norte),2022_Earthquake_Information/October/2022_1002_2031_B2.html
20221003T0503_4.58_126.32,2022-10-03T05:03:00+08:00,4.58,126.32,51.0,4.4,135 km S 47° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),2022_Earthquake_Information/October/2022_1002_2103_B2.html
20221003T0543_8.91_125.54,2022-10-03T05:43:00+08:00,8.91,125.54,15.0,2.1,005 km S 08° E of City Of Butuan (Agusan Del Norte),2022_Earthquake_Information/October/2022_1002_2143_B1.html
20221003T0815_9.29_126.38,2022-10-03T08:15:00+08:00,9.29,126.38,15.0,1.7,020 km N 86° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1003_0015_B1F.html
20221003T0906_3.48_125.45,2022-10-03T09:06:00+08:00,3.48,125.45,96.0,3.6,214 km S 01° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),2022_Earthquake_Information/October/2022_1003_0106_B1.html
20221003T0924_6.61_125.32,2022-10-03T09:24:00+08:00,6.61,125.32,10.0,2.1,003 km N 61° W of Sulop (Davao Del Sur),2022_Earthquake_Information/October/2022_1003_0124_B1.html
20221003T1129_8.48_126.66,2022-10-03T11:29:00+08:00,8.48,126.66,30.0,2.1,038 km N 71° E of Hinatuan (Surigao Del Sur),2022_Earthquake_Information/October/2022_1003_0329_B2.html
20221003T1154_17.57_120.54,2022-10-03T11:54:00+08:00,17.57,120.54,3.0,2.7,014 km N 07° E of Nagbukel (Ilocos Sur),2022_Earthquake_Information/October/2022_1003_0354_B2F.html
20221003T1235_10.84_122.98,2022-10-03T12:35:00+08:00,10.84,122.98,6.0,2.0,004 km N 06° E of City Of Silay (Negros Occidental),2022_Earthquake_Information/October/2022_1003_0435_B1.html
20221003T1343_6.58_126.5,2022-10-03T13:43:00+08:00,6.58,126.5,29.0,2.5,048 km S 80° E of Governor Generoso (Davao Oriental),2022_Earthquake_Information/October/2022_1003_0543_B2.html
20221003T1345_9.32_126.63,2022-10-03T13:45:00+08:00,9.32,126.63,13.0,2.4,048 km N 85° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1003_0545_B2F.html
20221003T1436_13.65_120.61,2022-10-03T14:36:00+08:00,13.65,120.61,134.0,2.9,021 km S 08° W of Calatagan (Batangas),2022_Earthquake_Information/October/2022_1003_0636_B2F.html
20221003T1443_13.83_120.56,2022-10-03T14:43:00+08:00,13.83,120.56,107.0,1.9,007 km N 88° W of Calatagan (Batangas),2022_Earthquake_Information/October/2022_1003_0643_B2F.html
20221003T1607_9.97_126.38,2022-10-03T16:07:00+08:00,9.97,126.38,13.0,5.1,032 km N 50° E of General Luna (Surigao Del Norte),2022_Earthquake_Information/October/2022_1003_0807_B4F.html
20221003T1628_9.89_126.05,2022-10-03T16:28:00+08:00,9.89,126.05,13.0,3.1,006 km N 65° W of Pilar (Surigao Del Norte),2022_Earthquake_Information/October/2022_1003_0828_B2.html
20221003T1718_9.83_126.15,2022-10-03T17:18:00+08:00,9.83,126.15,29.0,1.7,005 km N 13° W of General Luna (Surigao Del Norte),2022_Earthquake_Information/October/2022_1003_0918_B1F.html
20221003T1835_9.87_126.27,2022-10-03T18:35:00+08:00,9.87,126.27,33.0,1.9,016 km N 53° E of General Luna (Surigao Del Norte),2022_Earthquake_Information/October/2022_1003_1035_B1F.html
20221003T1913_9.97_126.34,2022-10-03T19:13:00+08:00,9.97,126.34,12.0,2.6,028 km N 82° E of San Isidro (Surigao Del Norte),2022_Earthquake_Information/October/2022_1003_1113_B2.html
20221003T1926_11.1_123.98,2022-10-03T19:26:00+08:00,11.1,123.98,20.0,1.7,004 km S 33° E of Medellin (Cebu),2022_Earthquake_Information/October/2022_1003_1126_B2.html
20221003T2004_9.92_126.29,2022-10-03T20:04:00+08:00,9.92,126.29,5.0,2.9,021 km N 44° E of General Luna (Surigao Del Norte),2022_Earthquake_Information/October/2022_1003_1204_B2F.html
20221003T2008_17.58_120.68,2022-10-03T20:08:00+08:00,17.58,120.68,18.0,2.3,006 km S 37° E of Tayum (Abra),2022_Earthquake_Information/October/2022_1003_1208_B2F.html
20221003T2028_13.26_123.56,2022-10-03T20:28:00+08:00,13.26,123.56,33.0,1.8,004 km N 50° E of City of Ligao (Albay),2022_Earthquake_Information/October/2022_1003_1228_B1.html
20221003T2048_9.21_126.46,2022-10-03T20:48:00+08:00,9.21,126.46,40.0,2.3,031 km S 75° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1003_1248_B2.html
20221003T2053_16.85_120.3,2022-10-03T20:53:00+08:00,16.85,120.3,10.0,1.6,009 km S 88° W of Luna (La Union),2022_Earthquake_Information/October/2022_1003_1253_B2.html
20221003T2111_8.31_125.9,2022-10-03T21:11:00+08:00,8.31,125.9,6.0,2.4,010 km N 71° E of La Paz (Agusan Del Sur),2022_Earthquake_Information/October/2022_1003_1311_B2.html
20221003T2120_9.28_126.74,2022-10-03T21:20:00+08:00,9.28,126.74,2.0,2.5,060 km N 89° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1003_1320_B2.html
20221003T2130_9.28_126.76,2022-10-03T21:30:00+08:00,9.28,126.76,4.0,2.5,062 km N 90° E of Cortes (Surigao Del Sur),2022_Earthquake_Information/October/2022_1003_1330_B2F.html
20221003T2132_15.15_120.41,2022-10-03T21:32:00+08:00,15.15,120.41,3.0,2.3,016 km N 59° W of Porac (Pampanga),2022_Earthquake_Information/October/2022_1003_1332_B2.html
20221003T2211_15.1_119.09,2022-10-03T22:11:00+08:00,15.1,119.09,18.0,2.3,095 km S 67° W of Palauig (Zambales),2022_Earthquake_Information/October/2022_1003_1411_B2.html
20221003T2350_7.87_124.58,2022-10-03T23:50:00+08:00,7.87,124.58,1.0,2.5,015 km N 53° W of Amai Manabilang (Lanao Del Sur),2022_Earthquake_Information/October/2022_1003_1550_B2.html
