event_id,datetime_pht,lat,lon,depth_km,mag,location,bulletin
20191202T1544_6.79_125.18,2019-12-02T15:44:00+08:00,6.79,125.18,9.0,3.1,004 km N 84° W of Bansalan (Davao Del Sur),2019_Earthquake_Information/December/2019_1202_0744_B2F.html
20191202T1608_5.84_125.56,2019-12-02T16:08:00+08:00,5.84,125.56,13.0,2.3,008 km S 53° W of Jose Abad Santos (Davao Occidental),2019_Earthquake_Information/December/2019_1202_0808_B2.html
20191202T1724_5.72_124.29,2019-12-02T17:24:00+08:00,5.72,124.29,9.0,3.1,056 km S 10° E of Palimbang (Sultan Kudarat),2019_Earthquake_Information/December/2019_1202_0924_B2.html
20191202T1823_7.59_124.64,2019-12-02T18:23:00+08:00,7.59,124.64,1.0,2.4,014 km S 64° W of Wao (Lanao Del Sur),2019_Earthquake_Information/December/2019_1202_1023_B2.html
20191202T2002_6.85_125.08,2019-12-02T20:02:00+08:00,6.85,125.08,17.0,2.4,012 km S 04° W of Makilala (Cotabato),2019_Earthquake_Information/December/2019_1202_1202_B2.html
20191202T2013_6.48_126.23,2019-12-02T20:13:00+08:00,6.48,126.23,148.0,2.2,025 km S 41° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/December/2019_1202_1213_B2.html
20191202T2015_6.17_126.6,2019-12-02T20:15:00+08:00,6.17,126.6,63.0,2.2,079 km S 47° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/December/2019_1202_1215_B2.html
20191202T2050_17.37_120.22,2019-12-02T20:50:00+08:00,17.37,120.22,26.0,2.5,024 km N 80° W of San Esteban (Ilocos Sur),2019_Earthquake_Information/December/2019_1202_1250_B2.html
20191202T2058_18.33_120.61,2019-12-02T20:58:00+08:00,18.33,120.61,28.0,2.1,001 km S 71° W of Pasuquin (Ilocos Norte),2019_Earthquake_Information/December/2019_1202_1258_B2.html
20191202T2111_16.19_122.12,2019-12-02T21:11:00+08:00,16.19,122.12,25.0,2.3,009 km S 05° W of Casiguran (Aurora),2019_Earthquake_Information/December/2019_1202_1311_B2.html
20191202T2121_9.51_122.52,2019-12-02T21:21:00+08:00,9.51,122.52,21.0,2.5,006 km S 24° E of Hinoba-an (Negros Occidental),2019_Earthquake_Information/December/2019_1202_1321_B3F.html
20191202T2226_6.78_124.93,2019-12-02T22:26:00+08:00,6.78,124.93,14.0,2.2,013 km S 54° E of Tulunan (Cotabato),2019_Earthquake_Information/December/2019_1202_1426_B2.html
20191202T2252_5.54_126.4,2019-12-02T22:52:00+08:00,5.54,126.4,8.0,2.3,095 km S 66° E of Jose Abad Santos (Davao Occidental),2019_Earthquake_Information/December/2019_1202_1452_B2.html
20191202T2259_13.55_120.21,2019-12-02T22:59:00+08:00,13.55,120.21,20.0,2.1,019 km S 13° W of Looc (Occidental Mindoro),2019_Earthquake_Information/December/2019_1202_1459_B2.html
20191202T2330_10.62_125.94,2019-12-02T23:30:00+08:00,10.62,125.94,22.0,2.9,048 km N 54° E of Loreto (Dinagat),2019_Earthquake_Information/December/2019_1202_1530_B2.html
20191202T2354_8.79_126.44,2019-12-02T23:54:00+08:00,8.79,126.44,27.0,1.7,016 km S 86° E of Marihatag (Surigao Del Sur),2019_Earthquake_Information/December/2019_1202_1554_B2.html
20191203T0004_13.64_120.55,2019-12-03T00:04:00+08:00,13.64,120.55,42.0,2.0,027 km N 19° E of Paluan (Occidental Mindoro),2019_Earthquake_Information/December/2019_1202_1604_B2.html
20191203T0039_10.73_125.61,2019-12-03T00:39:00+08:00,10.73,125.61,21.0,4.2,036 km S 20° W of Guiuan (Eastern Samar),2019_Earthquake_Information/December/2019_1202_1639_B4F.html
20191203T0042_10.67_125.45,2019-12-03T00:42:00+08:00,10.67,125.45,31.0,1.9,037 km N 22° W of Loreto (Dinagat),2019_Earthquake_Information/December/2019_1202_1642_B2.html
20191203T0111_19.17_121.24,2019-12-03T01:11:00+08:00,19.17,121.24,18.0,2.3,026 km S 62° W of Calayan (Cagayan),2019_Earthquake_Information/December/2019_1202_1711_B2.html
20191203T0113_15.83_120.87,2019-12-03T01:13:00+08:00,15.83,120.87,20.0,2.3,006 km S 34° W of Lupao (Nueva Ecija),2019_Earthquake_Information/December/2019_1202_1713_B1.html
20191203T0128_6.77_124.8,2019-12-03T01:28:00+08:00,6.77,124.8,30.0,2.0,009 km S 18° W of Tulunan (Cotabato),2019_Earthquake_Information/December/2019_1202_1728_B2.html
20191203T0130_13.66_120.96,2019-12-03T01:30:00+08:00,13.66,120.96,80.0,1.8,010 km S 11° E of Mabini (Batangas),2019_Earthquake_Information/December/2019_1202_1730_B2.html
20191203T0139_16.14_120.38,2019-12-03T01:39:00+08:00,16.14,120.38,9.0,1.8,024 km S 57° E of Bolinao (Pangasinan),2019_Earthquake_Information/December/2019_1202_1739_B2.html
20191203T0150_6.78_124.86,2019-12-03T01:50:00+08:00,6.78,124.86,34.0,2.1,009 km S 25° E of Tulunan (Cotabato),2019_Earthquake_Information/December/2019_1202_1750_B2.html
20191203T0158_10.71_125.62,2019-12-03T01:58:00+08:00,10.71,125.62,31.0,2.1,038 km S 18° W of Guiuan (Eastern Samar),2019_Earthquake_Information/December/2019_1202_1758_B2.html
20191203T0208_11.82_120.4,2019-12-03T02:08:00+08:00,11.82,120.4,32.0,2.4,031 km S 48° E of Coron (Palawan),2019_Earthquake_Information/December/2019_1202_1808_B2.html
20191203T0242_13.57_120.68,2019-12-03T02:42:00+08:00,13.57,120.68,35.0,1.6,014 km N 21° W of Abra De Ilog (Occidental Mindoro),2019_Earthquake_Information/December/2019_1202_1842_B2.html
20191203T0318_10.49_122.49,2019-12-03T03:18:00+08:00,10.49,122.49,3.0,2.2,006 km S 55° W of Nueva Valencia (Guimaras),2019_Earthquake_Information/December/2019_1202_1918_B2.html
20191203T0325_10.76_125.65,2019-12-03T03:25:00+08:00,10.76,125.65,20.0,2.1,032 km S 15° W of Guiuan (Eastern Samar),2019_Earthquake_Information/December/2019_1202_1925_B2.html
20191203T0349_13.66_120.62,2019-12-03T03:49:00+08:00,13.66,120.62,34.0,1.7,019 km S 05° W of Calatagan (Batangas),2019_Earthquake_Information/December/2019_1202_1949_B2.html
20191203T0352_11.09_124.44,2019-12-03T03:52:00+08:00,11.09,124.44,27.0,1.8,007 km N 53° E of Palompon (Leyte),2019_Earthquake_Information/December/2019_1202_1952_B2.html
20191203T0413_10.71_125.51,2019-12-03T04:13:00+08:00,10.71,125.51,28.0,2.1,043 km S 33° W of Guiuan (Eastern Samar),2019_Earthquake_Information/December/2019_1202_2013_B2.html
20191203T0433_7.36_126.82,2019-12-03T04:33:00+08:00,7.36,126.82,25.0,2.8,029 km N 83° E of Caraga (Davao Oriental),2019_Earthquake_Information/December/2019_1202_2033_B2.html
20191203T0655_10.79_122.51,2019-12-03T06:55:00+08:00,10.79,122.51,6.0,2.5,005 km N 80° E of San Miguel (Iloilo),2019_Earthquake_Information/December/2019_1202_2255_B2.html
20191203T0736_14.15_120.35,2019-12-03T07:36:00+08:00,14.15,120.35,17.0,1.6,031 km N 75° W of Nasugbu (Batangas),2019_Earthquake_Information/December/2019_1202_2336_B2.html
20191203T0738_14.16_120.35,2019-12-03T07:38:00+08:00,14.16,120.35,17.0,1.7,031 km N 75° W of Nasugbu (Batangas),2019_Earthquake_Information/December/2019_1202_2338_B2.html
20191203T0824_5.28_125.7,2019-12-03T08:24:00+08:00,5.28,125.7,20.0,1.8,030 km S 57° E of Sarangani (Davao Occidental),2019_Earthquake_Information/December/2019_1203_0024_B2.html
20191203T1003_16.55_119.9,2019-12-03T10:03:00+08:00,16.55,119.9,44.0,2.7,018 km N 02° E of Bolinao (Pangasinan),2019_Earthquake_Information/December/2019_1203_0203_B2.html
20191203T1118_6.54_124.93,2019-12-03T11:18:00+08:00,6.54,124.93,1.0,3.1,008 km N 26° E of Tampakan (South Cotabato),2019_Earthquake_Information/December/2019_1203_0318_B2F.html
20191203T2019_7.59_124.87,2019-12-03T20:19:00+08:00,7.59,124.87,7.0,2.6,006 km S 81° W of Kadingilan (Bukidnon),2019_Earthquake_Information/December/2019_1203_1219_B3F.html
20191204T0105_10.77_125.64,2019-12-04T01:05:00+08:00,10.77,125.64,24.0,2.3,030 km S 17° W of Guiuan (Eastern Samar),2019_Earthquake_Information/December/2019_1203_1705_B2.html
20191204T0208_6.83_125.07,2019-12-04T02:08:00+08:00,6.83,125.07,31.0,2.1,014 km S 08° W of Makilala (Cotabato),2019_Earthquake_Information/December/2019_1203_1808_B2.html
20191204T0212_6.43_124.96,2019-12-04T02:12:00+08:00,6.43,124.96,29.0,2.4,009 km S 52° E of Tampakan (South Cotabato),2019_Earthquake_Information/December/2019_1203_1812_B2.html
20191204T0315_14.86_122.59,2019-12-04T03:15:00+08:00,14.86,122.59,7.0,2.5,029 km N 55° E of Jomalig (Quezon),2019_Earthquake_Information/December/2019_1203_1915_B2.html
20191204T0826_6.9_125.08,2019-12-04T08:26:00+08:00,6.9,125.08,35.0,2.1,006 km S 12° W of Makilala (Cotabato),2019_Earthquake_Information/December/2019_1204_0026_B2.html
20191204T1126_14.5_122.39,2019-12-04T11:26:00+08:00,14.5,122.39,16.0,1.8,024 km S 06° E of Jomalig (Quezon),2019_Earthquake_Information/December/2019_1204_0326_B2.html
20191204T1137_6.6_126.44,2019-12-04T11:37:00+08:00,6.6,126.44,38.0,2.8,041 km S 83° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/December/2019_1204_0337_B2.html
20191204T1138_12.35_122.17,2019-12-04T11:38:00+08:00,12.35,122.17,36.0,2.2,016 km N 51° E of Alcantara (Romblon),2019_Earthquake_Information/December/2019_1204_0338_B2.html
20191204T1351_9.72_125.78,2019-12-04T13:51:00+08:00,9.72,125.78,27.0,1.5,026 km S 52° W of Del Carmen (Surigao Del Norte),2019_Earthquake_Information/December/2019_1204_0551_B2.html
20191204T1539_7.83_124.69,2019-12-04T15:39:00+08:00,7.83,124.69,2.0,2.9,013 km N 35° W of Kalilangan (Bukidnon),2019_Earthquake_Information/December/2019_1204_0739_B2F.html
20191204T1643_20.57_121.49,2019-12-04T16:43:00+08:00,20.57,121.49,118.0,3.0,044 km S 56° W of Itbayat (Batanes),2019_Earthquake_Information/December/2019_1204_0843_B2.html
20191204T2028_13.23_120.94,2019-12-04T20:28:00+08:00,13.23,120.94,33.0,1.5,022 km S 50° W of Baco (Oriental Mindoro),2019_Earthquake_Information/December/2019_1204_1228_B2.html
20191204T2031_13.94_123.7,2019-12-04T20:31:00+08:00,13.94,123.7,1.0,2.6,005 km N 04° W of Garchitorena (Camarines Sur),2019_Earthquake_Information/December/2019_1204_1231_B2.html
20191204T2142_13.88_123.4,2019-12-04T21:42:00+08:00,13.88,123.4,1.0,3.0,011 km N 51° E of Tinambac (Camarines Sur),2019_Earthquake_Information/December/2019_1204_1342_B2.html
20191204T2216_10.14_125.25,2019-12-04T22:16:00+08:00,10.14,125.25,45.0,2.3,014 km N 47° E of San Francisco (Southern Leyte),2019_Earthquake_Information/December/2019_1204_1416_B2.html
20191204T2218_12.37_120.91,2019-12-04T22:18:00+08:00,12.37,120.91,10.0,2.9,011 km S 36° W of Rizal (Occidental Mindoro),2019_Earthquake_Information/December/2019_1204_1418_B2.html
20191204T2237_12.34_120.89,2019-12-04T22:37:00+08:00,12.34,120.89,10.0,3.0,015 km S 35° W of Rizal (Occidental Mindoro),2019_Earthquake_Information/December/2019_1204_1437_B2.html
20191204T2248_10.21_125.93,2019-12-04T22:48:00+08:00,10.21,125.93,16.0,2.7,024 km N 31° W of Santa Monica (Sapao) (Surigao Del Norte),2019_Earthquake_Information/December/2019_1204_1448_B1.html
20191205T0106_8.81_126.35,2019-12-05T01:06:00+08:00,8.81,126.35,26.0,3.5,006 km N 82° E of Marihatag (Surigao Del Sur),2019_Earthquake_Information/December/2019_1204_1706_B2.html
20191205T0232_6.65_124.95,2019-12-05T02:32:00+08:00,6.65,124.95,11.0,3.1,011 km North° 00 of Lutayan (Sultan Kudarat),2019_Earthquake_Information/December/2019_1204_1832_B2.html
20191205T0330_13.91_123.46,2019-12-05T03:30:00+08:00,13.91,123.46,1.0,3.5,018 km N 55° E of Tinambac (Camarines Sur),2019_Earthquake_Information/December/2019_1204_1930_B2.html
20191205T0358_6.63_124.88,2019-12-05T03:58:00+08:00,6.63,124.88,33.0,2.9,012 km N 40° W of Lutayan (Sultan Kudarat),2019_Earthquake_Information/December/2019_1204_1958_B2.html
20191205T0423_13.69_120.55,2019-12-05T04:23:00+08:00,13.69,120.55,89.0,2.2,018 km S 31° W of Calatagan (Batangas),2019_Earthquake_Information/December/2019_1204_2023_B2.html
20191205T0434_6.6_124.92,2019-12-05T04:34:00+08:00,6.6,124.92,8.0,3.1,007 km N 30° W of Lutayan (Sultan Kudarat),2019_Earthquake_Information/December/2019_1204_2034_B2.html
20191205T0446_12.31_120.82,2019-12-05T04:46:00+08:00,12.31,120.82,30.0,2.9,024 km S 47° W of Rizal (Occidental Mindoro),2019_Earthquake_Information/December/2019_1204_2046_B2.html
20191205T0526_13.96_123.8,2019-12-05T05:26:00+08:00,13.96,123.8,12.0,2.8,012 km N 55° E of Garchitorena (Camarines Sur),2019_Earthquake_Information/December/2019_1204_2126_B2.html
20191205T0914_12.5_125.2,2019-12-05T09:14:00+08:00,12.5,125.2,17.0,2.3,007 km N 63° W of Mapanas (Northern Samar),2019_Earthquake_Information/December/2019_1205_0114_B2.html
20191205T1045_17.76_120.62,2019-12-05T10:45:00+08:00,17.76,120.62,32.0,2.4,015 km S 77° E of Cabugao (Ilocos Sur),2019_Earthquake_Information/December/2019_1205_0245_B2.html
20191205T1143_18.03_120.4,2019-12-05T11:43:00+08:00,18.03,120.4,35.0,2.7,009 km N 81° W of Currimao (Ilocos Norte),2019_Earthquake_Information/December/2019_1205_0343_B2.html
20191205T1210_8.66_126.35,2019-12-05T12:10:00+08:00,8.66,126.35,65.0,2.9,017 km S 59° E of San Agustin (Surigao Del Sur),2019_Earthquake_Information/December/2019_1205_0410_B2.html
20191205T1551_8.86_126.65,2019-12-05T15:51:00+08:00,8.86,126.65,34.0,2.2,039 km N 81° E of Marihatag (Surigao Del Sur),2019_Earthquake_Information/December/2019_1205_0751_B2.html
20191205T1628_7.3_126.88,2019-12-05T16:28:00+08:00,7.3,126.88,20.0,2.6,035 km S 85° E of Caraga (Davao Oriental),2019_Earthquake_Information/December/2019_1205_0828_B2.html
20191205T2024_5.24_127.0,2019-12-05T20:24:00+08:00,5.24,127.0,33.0,5.6,169 km S 65° E of Jose Abad Santos (Davao Occidental),2019_Earthquake_Information/December/2019_1205_1224_B3F.html
20191205T2227_7.07_125.08,2019-12-05T22:27:00+08:00,7.07,125.08,34.0,2.0,013 km N 07° W of Makilala (Cotabato),2019_Earthquake_Information/December/2019_1205_1427_B2.html
20191205T2230_6.84_125.09,2019-12-05T22:30:00+08:00,6.84,125.09,1.0,2.8,014 km S 01° E of Makilala (Cotabato),2019_Earthquake_Information/December/2019_1205_1430_B2.html
20191205T2307_6.92_125.05,2019-12-05T23:07:00+08:00,6.92,125.05,33.0,1.6,026 km N 74° E of Tulunan (Cotabato),2019_Earthquake_Information/December/2019_1205_1507_B2.html
20191205T2310_14.08_120.43,2019-12-05T23:10:00+08:00,14.08,120.43,73.0,1.9,021 km S 89° W of Nasugbu (Batangas),2019_Earthquake_Information/December/2019_1205_1510_B2.html
20191205T2334_7.61_124.99,2019-12-05T23:34:00+08:00,7.61,124.99,34.0,1.8,007 km N 79° E of Kadingilan (Bukidnon),2019_Earthquake_Information/December/2019_1205_1534_B2.html
20191205T2358_13.77_120.65,2019-12-05T23:58:00+08:00,13.77,120.65,113.0,2.7,008 km S 12° E of Calatagan (Batangas),2019_Earthquake_Information/December/2019_1205_1558_B2.html
20191206T0000_4.69_126.0,2019-12-06T00:00:00+08:00,4.69,126.0,155.0,2.4,101 km S 35° E of Sarangani (Davao Occidental),2019_Earthquake_Information/December/2019_1205_1600_B2.html
20191206T0050_20.5_122.54,2019-12-06T00:50:00+08:00,20.5,122.54,9.0,3.1,059 km N 89° E of Basco (Batanes),2019_Earthquake_Information/December/2019_1205_1650_B2.html
20191206T0052_14.0_121.15,2019-12-06T00:52:00+08:00,14.0,121.15,18.0,1.7,007 km N 11° W of Lipa City (Batangas),2019_Earthquake_Information/December/2019_1205_1652_B2.html
20191206T0110_9.52_123.7,2019-12-06T01:10:00+08:00,9.52,123.7,22.0,2.0,008 km S 40° W of Panglao (Bohol),2019_Earthquake_Information/December/2019_1205_1710_B1.html
20191206T0141_6.3_126.63,2019-12-06T01:41:00+08:00,6.3,126.63,149.0,2.3,072 km S 58° E of Governor Generoso (Davao Oriental),2019_Earthquake_Information/December/2019_1205_1741_B2.html
20191206T0300_5.08_126.61,2019-12-06T03:00:00+08:00,5.08,126.61,5.0,2.7,132 km S 73° E of Sarangani (Davao Occidental),2019_Earthquake_Information/December/2019_1205_1900_B2.html
20191206T0353_14.04_120.43,2019-12-06T03:53:00+08:00,14.04,120.43,75.0,2.3,021 km S 78° W of Nasugbu (Batangas),2019_Earthquake_Information/December/2019_1205_1953_B2.html
20191206T0403_10.78_122.37,2019-12-06T04:03:00+08:00,10.78,122.37,8.0,2.4,002 km S 83° W of Leon (Iloilo),2019_Earthquake_Information/December/2019_1205_2003_B2.html
20191206T0449_5.15_125.83,2019-12-06T04:49:00+08:00,5.15,125.83,21.0,1.6,050 km S 53° E of Sarangani (Davao Occidental),2019_Earthquake_Information/December/2019_1205_2049_B2.html
20191206T0451_6.39_125.01,2019-12-06T04:51:00+08:00,6.39,125.01,23.0,2.8,009 km N 51° E of Tupi (South Cotabato),2019_Earthquake_Information/December/2019_1205_2051_B2.html
20191206T0500_12.88_120.44,2019-12-06T05:00:00+08:00,12.88,120.44,30.0,1.8,042 km S 23° W of Mamburao (Occ.mindoro),2019_Earthquake_Information/December/2019_1205_2100_B2.html
20191206T0504_10.04_122.37,2019-12-06T05:04:00+08:00,10.04,122.37,33.0,2.3,029 km N 75° W of Cauayan (Negros Occidental),2019_Earthquake_Information/December/2019_1205_2104_B2_NegrosOccidental.html
