event_id,datetime_pht,lat,lon,depth_km,mag,location,bulletin
20231001T1030_12.19_123.91,2023-10-01T10:30:00+08:00,12.19,123.91,14.0,2.5,006 km N 89° E of Dimasalang (Masbate),2023_Earthquake_Information/October/2023_1001_0230_B2.html
20231001T1448_12.13_123.91,2023-10-01T14:48:00+08:00,12.13,123.91,3.0,3.0,002 km S 49° W of Palanas (Masbate),2023_Earthquake_Information/October/2023_1001_0648_B3F.html
20231001T1504_6.16_125.27,2023-10-01T15:04:00+08:00,6.16,125.27,16.0,1.7,006 km N 20° W of Alabel (Sarangani),2023_Earthquake_Information/October/2023_1001_0704_B2.html
20231001T1551_13.0_125.0,2023-10-01T15:51:00+08:00,13.0,125.0,1.0,2.9,047 km N 01° W of Laoang (Northern Samar),2023_Earthquake_Information/October/2023_1001_0751_B2.html
20231001T1816_6.62_126.0,2023-10-01T18:16:00+08:00,6.62,126.0,137.0,2.7,009 km S 65° W of Governor Generoso (Davao Oriental),2023_Earthquake_Information/October/2023_1001_1016_B2.html
20231001T1854_6.18_126.57,2023-10-01T18:54:00+08:00,6.18,126.57,34.0,2.5,076 km S 46° E of Governor Generoso (Davao Oriental),2023_Earthquake_Information/October/2023_1001_1054_B1.html
20231001T2024_18.83_119.72,2023-10-01T20:24:00+08:00,18.83,119.72,16.0,3.3,104 km N 70° W of Burgos (Ilocos Norte),2023_Earthquake_Information/October/2023_1001_1224_B2.html
20231001T2044_16.2_119.7,2023-10-01T20:44:00+08:00,16.2,119.7,20.0,2.1,014 km N 49° W of Agno (Pangasinan),2023_Earthquake_Information/October/2023_1001_1244_B2.html
20231001T2135_12.08_125.48,2023-10-01T21:35:00+08:00,12.08,125.48,28.0,1.9,004 km N 07° W of Dolores (Eastern Samar),2023_Earthquake_Information/October/2023_1001_1335_B1.html
20231001T2143_14.46_121.41,2023-10-01T21:43:00+08:00,14.46,121.41,9.0,2.0,004 km N 60° W of Famy (Laguna),2023_Earthquake_Information/October/2023_1001_1343_B2.html
20231001T2240_13.86_119.97,2023-10-01T22:40:00+08:00,13.86,119.97,32.0,2.5,016 km S 89° W of Lubang (Occidental Mindoro),2023_Earthquake_Information/October/2023_1001_1440_B2.html
20231001T2248_19.25_121.17,2023-10-01T22:48:00+08:00,19.25,121.17,20.0,3.9,017 km N 15° W of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1001_1448_B2F.html
20231002T0014_15.22_120.11,2023-10-02T00:14:00+08:00,15.22,120.11,24.0,2.6,009 km N 40° E of Cabangan (Zambales),2023_Earthquake_Information/October/2023_1001_1614_B2.html
20231002T0016_15.2_120.34,2023-10-02T00:16:00+08:00,15.2,120.34,22.0,2.1,025 km S 77° W of Mabalacat City (Pampanga),2023_Earthquake_Information/October/2023_1001_1616_B2.html
20231002T0047_15.1_120.27,2023-10-02T00:47:00+08:00,15.1,120.27,46.0,2.4,018 km N 43° E of San Marcelino (Zambales),2023_Earthquake_Information/October/2023_1001_1647_B2.html
20231002T0049_15.28_120.48,2023-10-02T00:49:00+08:00,15.28,120.48,1.0,2.6,010 km N 66° W of Mabalacat City (Pampanga),2023_Earthquake_Information/October/2023_1001_1649_B1.html
20231002T0148_9.32_122.3,2023-10-02T01:48:00+08:00,9.32,122.3,21.0,3.0,037 km S 30° W of Hinoba-an (Negros Occidental),2023_Earthquake_Information/October/2023_1001_1748_B2.html
20231002T0203_6.37_126.85,2023-10-02T02:03:00+08:00,6.37,126.85,76.0,2.9,087 km S 30° E of Tarragona (Davao Oriental),2023_Earthquake_Information/October/2023_1001_1803_B2.html
20231002T0231_5.65_126.23,2023-10-02T02:31:00+08:00,5.65,126.23,140.0,3.1,071 km S 66° E of Jose Abad Santos (Davao Occidental),2023_Earthquake_Information/October/2023_1001_1831_B2.html
20231002T0235_15.06_120.19,2023-10-02T02:35:00+08:00,15.06,120.19,61.0,1.8,010 km N 22° E of San Marcelino (Zambales),2023_Earthquake_Information/October/2023_1001_1835_B2.html
20231002T0305_13.72_120.41,2023-10-02T03:05:00+08:00,13.72,120.41,47.0,1.7,018 km S 89° E of Looc (Occidental Mindoro),2023_Earthquake_Information/October/2023_1001_1905_B2.html
20231002T0332_8.5_126.63,2023-10-02T03:32:00+08:00,8.5,126.63,1.0,2.0,035 km N 65° E of Hinatuan (Surigao Del Sur),2023_Earthquake_Information/October/2023_1001_1932_B2.html
20231002T0333_8.33_126.0,2023-10-02T03:33:00+08:00,8.33,126.0,6.0,2.5,006 km S 01° E of Rosario (Agusan Del Sur),2023_Earthquake_Information/October/2023_1001_1933_B1.html
20231002T0353_5.57_126.49,2023-10-02T03:53:00+08:00,5.57,126.49,18.0,2.8,101 km S 68° E of Jose Abad Santos (Davao Occidental),2023_Earthquake_Information/October/2023_1001_1953_B2_Davao_Occidental.html
20231002T0353_9.91_126.17,2023-10-02T03:53:00+08:00,9.91,126.17,23.0,2.2,009 km N 58° E of Pilar (Surigao Del Norte),2023_Earthquake_Information/October/2023_1001_1953_B1_Surigao_Del_Sur.html
20231002T0400_9.32_122.3,2023-10-02T04:00:00+08:00,9.32,122.3,22.0,2.5,036 km S 29° W of Hinoba-an (Negros Occidental),2023_Earthquake_Information/October/2023_1001_2000_B2.html
20231002T0532_9.22_125.7,2023-10-02T05:32:00+08:00,9.22,125.7,24.0,2.8,016 km S 74° E of Santiago (Agusan Del Norte),2023_Earthquake_Information/October/2023_1001_2132_B2.html
20231002T0559_13.62_120.65,2023-10-02T05:59:00+08:00,13.62,120.65,96.0,1.6,021 km N 23° W of Abra De Ilog (Occidental Mindoro),2023_Earthquake_Information/October/2023_1001_2159_B2.html
20231002T0636_16.54_121.33,2023-10-02T06:36:00+08:00,16.54,121.33,41.0,1.7,011 km S 48° E of Bagabag (Nueva Vizcaya),2023_Earthquake_Information/October/2023_1001_2236_B2.html
20231002T0654_8.09_126.94,2023-10-02T06:54:00+08:00,8.09,126.94,9.0,3.9,058 km N 85° E of Lingig (Surigao Del Sur),2023_Earthquake_Information/October/2023_1001_2254_B2F.html
20231002T0657_8.06_127.01,2023-10-02T06:57:00+08:00,8.06,127.01,9.0,3.4,066 km N 88° E of Lingig (Surigao Del Sur),2023_Earthquake_Information/October/2023_1001_2257_B2F.html
20231002T0731_13.72_120.05,2023-10-02T07:31:00+08:00,13.72,120.05,61.0,2.0,018 km S 27° W of Lubang (Occidental Mindoro),2023_Earthquake_Information/October/2023_1001_2331_B2.html
20231002T0815_13.81_120.43,2023-10-02T08:15:00+08:00,13.81,120.43,69.0,3.2,022 km S 83° W of Calatagan (Batangas),2023_Earthquake_Information/October/2023_1002_0015_B2.html
20231002T1158_9.06_126.35,2023-10-02T11:58:00+08:00,9.06,126.35,30.0,2.6,012 km N 35° E of Bayabas (Surigao Del Sur),2023_Earthquake_Information/October/2023_1002_0358_B1.html
20231002T1212_9.77_124.76,2023-10-02T12:12:00+08:00,9.77,124.76,12.0,2.4,020 km N 83° E of Anda (Bohol),2023_Earthquake_Information/October/2023_1002_0412_B2.html
20231002T1215_4.72_125.36,2023-10-02T12:15:00+08:00,4.72,125.36,269.0,3.4,077 km S 05° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),2023_Earthquake_Information/October/2023_1002_0415_B2.html
20231002T1248_18.66_121.0,2023-10-02T12:48:00+08:00,18.66,121.0,26.0,2.2,011 km N 57° W of Claveria (Cagayan),2023_Earthquake_Information/October/2023_1002_0448_B2.html
20231002T1611_7.02_124.93,2023-10-02T16:11:00+08:00,7.02,124.93,11.0,2.3,008 km S 27° E of Matalam (Cotabato),2023_Earthquake_Information/October/2023_1002_0811_B2.html
20231002T1750_15.47_120.05,2023-10-02T17:50:00+08:00,15.47,120.05,57.0,1.4,012 km S 53° E of Masinloc (Zambales),2023_Earthquake_Information/October/2023_1002_0950_B1.html
20231002T1816_16.4_119.78,2023-10-02T18:16:00+08:00,16.4,119.78,32.0,2.5,012 km N 86° W of Bolinao (Pangasinan),2023_Earthquake_Information/October/2023_1002_1016_B1.html
20231002T1832_13.7_120.31,2023-10-02T18:32:00+08:00,13.7,120.31,13.0,2.6,007 km S 73° E of Looc (Occidental Mindoro),2023_Earthquake_Information/October/2023_1002_1032_B2.html
20231002T2107_17.71_122.44,2023-10-02T21:07:00+08:00,17.71,122.44,62.0,3.1,042 km N 31° E of Maconacon (Isabela),2023_Earthquake_Information/October/2023_1002_1307_B2.html
20231002T2143_13.76_120.63,2023-10-02T21:43:00+08:00,13.76,120.63,35.0,2.2,008 km S 05° W of Calatagan (Batangas),2023_Earthquake_Information/October/2023_1002_1343_B1.html
20231002T2250_9.33_126.59,2023-10-02T22:50:00+08:00,9.33,126.59,14.0,2.9,044 km N 83° E of Cortes (Surigao Del Sur),2023_Earthquake_Information/October/2023_1002_1450_B2.html
20231002T2306_20.45_121.98,2023-10-02T23:06:00+08:00,20.45,121.98,18.0,3.5,001 km S 76° E of Basco (Batanes),2023_Earthquake_Information/October/2023_1002_1506_B2.html
20231002T2312_9.08_122.66,2023-10-02T23:12:00+08:00,9.08,122.66,29.0,2.5,037 km S 03° E of Basay (Negros Oriental),2023_Earthquake_Information/October/2023_1002_1512_B2.html
20231002T2318_20.33_122.06,2023-10-02T23:18:00+08:00,20.33,122.06,5.0,3.5,017 km S 36° E of Basco (Batanes),2023_Earthquake_Information/October/2023_1002_1518_B2.html
20231002T2329_10.1_123.3,2023-10-02T23:29:00+08:00,10.1,123.3,4.0,1.7,004 km S 56° E of City Of Guihulngan (Negros Oriental),2023_Earthquake_Information/October/2023_1002_1529_B1.html
20231003T0125_9.61_126.53,2023-10-03T01:25:00+08:00,9.61,126.53,23.0,3.3,045 km S 65° E of General Luna (Surigao Del Norte),2023_Earthquake_Information/October/2023_1002_1725_B2.html
20231003T0147_17.0_121.19,2023-10-03T01:47:00+08:00,17.0,121.19,33.0,2.2,004 km N 45° W of Mayoyao (Ifugao),2023_Earthquake_Information/October/2023_1002_1747_B1.html
20231003T0203_10.09_126.64,2023-10-03T02:03:00+08:00,10.09,126.64,18.0,3.0,064 km N 57° E of General Luna (Surigao Del Norte),2023_Earthquake_Information/October/2023_1002_1803_B2.html
20231003T0405_6.02_125.95,2023-10-03T04:05:00+08:00,6.02,125.95,150.0,2.9,036 km N 71° E of Jose Abad Santos (Davao Occidental),2023_Earthquake_Information/October/2023_1002_2005_B2.html
20231003T0439_11.09_124.62,2023-10-03T04:39:00+08:00,11.09,124.62,1.0,1.8,012 km S 31° E of Kananga (Leyte),2023_Earthquake_Information/October/2023_1002_2039_B1.html
20231003T0459_4.63_126.8,2023-10-03T04:59:00+08:00,4.63,126.8,11.0,4.3,171 km S 59° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),2023_Earthquake_Information/October/2023_1002_2059_B2.html
20231003T0530_12.3_123.76,2023-10-03T05:30:00+08:00,12.3,123.76,14.0,4.8,014 km S 11° W of Batuan (Masbate),2023_Earthquake_Information/October/2023_1002_2130_B4F.html
20231003T0535_9.2_126.19,2023-10-03T05:35:00+08:00,9.2,126.19,30.0,2.6,009 km S 01° W of Cortes (Surigao Del Sur),2023_Earthquake_Information/October/2023_1002_2135_B2.html
20231003T0612_12.25_123.77,2023-10-03T06:12:00+08:00,12.25,123.77,8.0,3.9,019 km S 02° W of Batuan (Masbate),2023_Earthquake_Information/October/2023_1002_2212_B2F.html
20231003T0725_12.4_123.78,2023-10-03T07:25:00+08:00,12.4,123.78,19.0,2.6,002 km S 07° E of Batuan (Masbate),2023_Earthquake_Information/October/2023_1002_2325_B2.html
20231003T1150_19.28_121.22,2023-10-03T11:50:00+08:00,19.28,121.22,14.0,2.6,019 km N 06° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1003_0350_B2F.html
20231003T1244_7.73_126.64,2023-10-03T12:44:00+08:00,7.73,126.64,10.0,2.4,019 km N 25° E of Baganga (Davao Oriental),2023_Earthquake_Information/October/2023_1002_1644_B2.html
20231003T1326_18.89_121.14,2023-10-03T13:26:00+08:00,18.89,121.14,19.0,2.1,025 km S 17° W of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1003_0526_B2F.html
20231003T1408_6.45_126.36,2023-10-03T14:08:00+08:00,6.45,126.36,125.0,2.9,039 km S 55° E of Governor Generoso (Davao Oriental),2023_Earthquake_Information/October/2023_1003_0608_B2.html
20231003T1455_20.09_121.22,2023-10-03T14:55:00+08:00,20.09,121.22,28.0,3.2,074 km S 68° W of Sabtang (Batanes),2023_Earthquake_Information/October/2023_1003_0655_B2.html
20231003T1602_9.53_125.48,2023-10-03T16:02:00+08:00,9.53,125.48,19.0,2.4,005 km S 70° W of Mainit (Surigao Del Norte),2023_Earthquake_Information/October/2023_1003_0802_B2.html
20231003T1642_9.36_125.55,2023-10-03T16:42:00+08:00,9.36,125.55,13.0,2.2,004 km N 63° E of Jabonga (Agusan Del Norte),2023_Earthquake_Information/October/2023_1003_0842_B1.html
20231003T1914_5.74_124.58,2023-10-03T19:14:00+08:00,5.74,124.58,29.0,2.0,028 km S 11° W of Kiamba (Sarangani),2023_Earthquake_Information/October/2023_1003_1114_B1.html
20231003T2028_17.61_122.26,2023-10-03T20:28:00+08:00,17.61,122.26,25.0,2.4,025 km N 06° E of Maconacon (Isabela),2023_Earthquake_Information/October/2023_1003_1228_B2.html
20231003T2117_13.5_120.09,2023-10-03T21:17:00+08:00,13.5,120.09,17.0,2.1,030 km S 35° W of Looc (Occidental Mindoro),2023_Earthquake_Information/October/2023_1003_1317_B2.html
20231003T2204_10.56_123.45,2023-10-03T22:04:00+08:00,10.56,123.45,4.0,3.5,005 km S 44° W of Calatrava (Negros Occidental),2023_Earthquake_Information/October/2023_1003_1404_B2.html
20231003T2243_10.37_126.04,2023-10-03T22:43:00+08:00,10.37,126.04,16.0,2.7,039 km N 05° W of Burgos (Surigao Del Norte),2023_Earthquake_Information/October/2023_1003_1443_B2.html
20231003T2307_2.38_121.22,2023-10-03T23:07:00+08:00,2.38,121.22,96.0,3.5,319 km S 38° E of Sitangkai (Tawi-tawi),2023_Earthquake_Information/October/2023_1003_1507_B2.html
20231003T2320_6.13_124.7,2023-10-03T23:20:00+08:00,6.13,124.7,10.0,2.6,018 km N 29° E of Kiamba (Sarangani),2023_Earthquake_Information/October/2023_1003_1520_B2.html
20231003T2326_17.83_122.13,2023-10-03T23:26:00+08:00,17.83,122.13,224.0,3.7,028 km S 77° E of Baggao (Cagayan),2023_Earthquake_Information/October/2023_1003_1526_B1.html
20231003T2332_11.49_122.78,2023-10-03T23:32:00+08:00,11.49,122.78,23.0,2.9,003 km N 22° E of Panitan (Capiz),2023_Earthquake_Information/October/2023_1003_1532_B2F.html
20231003T2343_17.63_120.97,2023-10-03T23:43:00+08:00,17.63,120.97,1.0,2.8,005 km S 34° E of Lacub (Abra),2023_Earthquake_Information/October/2023_1003_1543_B2.html
20231004T0017_10.57_123.45,2023-10-04T00:17:00+08:00,10.57,123.45,11.0,2.7,004 km S 58° W of Calatrava (Negros Occidental),2023_Earthquake_Information/October/2023_1003_1617_B2.html
20231004T0030_6.24_124.74,2023-10-04T00:30:00+08:00,6.24,124.74,5.0,2.8,003 km N 60° E of Lake Sebu (South Cotabato),2023_Earthquake_Information/October/2023_1003_1630_B2F.html
20231004T0108_9.72_122.24,2023-10-04T01:08:00+08:00,9.72,122.24,24.0,2.6,022 km S 75° W of City Of Sipalay (Negros Occidental),2023_Earthquake_Information/October/2023_1003_1708_B2.html
20231004T0109_18.92_121.28,2023-10-04T01:09:00+08:00,18.92,121.28,3.0,2.5,013 km N 52° W of Fuga Island (Aparri) (Cagayan),2023_Earthquake_Information/October/2023_1003_1709_B2.html
20231004T0125_9.44_126.56,2023-10-04T01:25:00+08:00,9.44,126.56,13.0,3.0,044 km N 66° E of Cortes (Surigao Del Sur),2023_Earthquake_Information/October/2023_1003_1725_B2.html
20231004T0157_5.78_126.6,2023-10-04T01:57:00+08:00,5.78,126.6,33.0,2.6,107 km S 82° E of Jose Abad Santos (Davao Occidental),2023_Earthquake_Information/October/2023_1003_1757_B2.html
20231004T0437_6.52_125.89,2023-10-04T04:37:00+08:00,6.52,125.89,136.0,2.6,025 km S 54° W of Governor Generoso (Davao Oriental),2023_Earthquake_Information/October/2023_1003_2037_B2.html
20231004T0528_10.03_126.13,2023-10-04T05:28:00+08:00,10.03,126.13,20.0,1.4,007 km N 80° E of Burgos (Surigao Del Norte),2023_Earthquake_Information/October/2023_1003_2128_B1.html
20231004T0848_9.4_126.22,2023-10-04T08:48:00+08:00,9.4,126.22,30.0,2.0,014 km N 13° E of Cortes (Surigao Del Sur),2023_Earthquake_Information/October/2023_1004_0048_B1.html
20231004T0932_9.09_126.07,2023-10-04T09:32:00+08:00,9.09,126.07,33.0,1.9,011 km N 83° W of City Of Tandag (Surigao Del Sur),2023_Earthquake_Information/October/2023_1004_0132_B2.html
20231004T1126_5.99_126.05,2023-10-04T11:26:00+08:00,5.99,126.05,145.0,3.3,046 km S 60° E of Don Marcelino (Davao Occidental),2023_Earthquake_Information/October/2023_1004_0326_B2.html
20231004T1135_19.28_121.27,2023-10-04T11:35:00+08:00,19.28,121.27,21.0,5.7,021 km N 18° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0335_B4F.html
20231004T1140_19.2_121.29,2023-10-04T11:40:00+08:00,19.2,121.29,16.0,3.1,013 km N 39° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0340_B2.html
20231004T1142_19.25_121.27,2023-10-04T11:42:00+08:00,19.25,121.27,15.0,3.0,017 km N 22° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0342_B2.html
20231004T1144_19.24_121.18,2023-10-04T11:44:00+08:00,19.24,121.18,2.0,2.4,015 km N 11° W of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0344_B2.html
20231004T1153_19.2_121.24,2023-10-04T11:53:00+08:00,19.2,121.24,15.0,2.3,011 km N 20° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0353_B2.html
20231004T1214_7.51_123.42,2023-10-04T12:14:00+08:00,7.51,123.42,17.0,1.8,005 km N 13° E of Tabina (Zamboanga Del Sur),2023_Earthquake_Information/October/2023_1004_0414_B1.html
20231004T1217_18.61_120.62,2023-10-04T12:17:00+08:00,18.61,120.62,26.0,2.1,004 km N 18° E of Burgos (Ilocos Norte),2023_Earthquake_Information/October/2023_1004_0417_B2.html
20231004T1221_19.25_121.42,2023-10-04T12:21:00+08:00,19.25,121.42,1.0,2.8,027 km N 54° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0421_B2.html
20231004T1312_19.16_121.17,2023-10-04T13:12:00+08:00,19.16,121.17,18.0,2.0,007 km N 35° W of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0512_B2.html
20231004T1336_19.27_121.18,2023-10-04T13:36:00+08:00,19.27,121.18,10.0,3.4,018 km N 08° W of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0536_B2.html
20231004T1351_19.25_121.22,2023-10-04T13:51:00+08:00,19.25,121.22,21.0,2.0,016 km N 05° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0551_B2.html
20231004T1415_19.22_121.28,2023-10-04T14:15:00+08:00,19.22,121.28,13.0,3.1,015 km N 32° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0615_B2.html
20231004T1612_13.53_122.19,2023-10-04T16:12:00+08:00,13.53,122.19,14.0,2.1,016 km S 64° W of Catanauan (Quezon),2023_Earthquake_Information/October/2023_1004_0812_B2.html
20231004T1625_14.89_119.97,2023-10-04T16:25:00+08:00,14.89,119.97,25.0,1.9,015 km S 64° W of San Antonio (Zambales),2023_Earthquake_Information/October/2023_1004_0825_B2.html
20231004T1634_14.75_120.14,2023-10-04T16:34:00+08:00,14.75,120.14,15.0,1.8,015 km N 60° W of Morong (Bataan),2023_Earthquake_Information/October/2023_1004_0834_B2.html
20231004T1649_19.24_121.27,2023-10-04T16:49:00+08:00,19.24,121.27,21.0,2.0,016 km N 22° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_0849_B2.html
20231004T1817_5.41_126.22,2023-10-04T18:17:00+08:00,5.41,126.22,112.0,3.5,084 km S 86° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),2023_Earthquake_Information/October/2023_1004_1017_B2.html
20231004T1921_5.26_126.2,2023-10-04T19:21:00+08:00,5.26,126.2,135.0,6.4,084 km S 74° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),2023_Earthquake_Information/October/2023_1004_1121_B3F.html
20231004T1943_5.13_125.94,2023-10-04T19:43:00+08:00,5.13,125.94,72.0,3.1,064 km S 54° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),2023_Earthquake_Information/October/2023_1004_1143_B2.html
20231004T1954_5.33_126.13,2023-10-04T19:54:00+08:00,5.33,126.13,75.0,2.7,075 km S 77° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),2023_Earthquake_Information/October/2023_1004_1154_B2F.html
20231004T2042_5.77_125.81,2023-10-04T20:42:00+08:00,5.77,125.81,36.0,2.6,024 km S 49° E of Jose Abad Santos (Davao Occidental),2023_Earthquake_Information/October/2023_1004_1242_B2.html
20231004T2113_5.02_126.09,2023-10-04T21:13:00+08:00,5.02,126.09,104.0,3.9,084 km S 54° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),2023_Earthquake_Information/October/2023_1004_1313_B2.html
20231004T2218_6.1_125.52,2023-10-04T22:18:00+08:00,6.1,125.52,33.0,2.8,022 km S 61° W of Don Marcelino (Davao Occidental),2023_Earthquake_Information/October/2023_1004_1418_B2.html
20231004T2256_9.54_126.37,2023-10-04T22:56:00+08:00,9.54,126.37,1.0,3.8,035 km N 34° E of Cortes (Surigao Del Sur),2023_Earthquake_Information/October/2023_1004_1456_B2.html
20231004T2318_5.28_126.23,2023-10-04T23:18:00+08:00,5.28,126.23,110.0,2.7,087 km S 75° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),2023_Earthquake_Information/October/2023_1004_1518_B2F.html
20231005T0008_10.42_123.23,2023-10-05T00:08:00+08:00,10.42,123.23,10.0,2.1,004 km N 17° E of City Of Canlaon (Negros Oriental),2023_Earthquake_Information/October/2023_1004_1608_B3.html
20231005T0015_19.22_121.27,2023-10-05T00:15:00+08:00,19.22,121.27,13.0,2.8,015 km N 30° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_1615_B2.html
20231005T0033_13.15_121.0,2023-10-05T00:33:00+08:00,13.15,121.0,32.0,2.2,025 km S 23° W of Baco (Oriental Mindoro),2023_Earthquake_Information/October/2023_1004_1633_B2.html
20231005T0039_19.11_121.18,2023-10-05T00:39:00+08:00,19.11,121.18,16.0,2.4,002 km N 77° W of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_1639_B2.html
20231005T0040_10.43_123.22,2023-10-05T00:40:00+08:00,10.43,123.22,23.0,2.3,016 km N 50° W of Vallehermoso (Negros Oriental),2023_Earthquake_Information/October/2023_1004_1640_B3.html
20231005T0312_19.95_121.12,2023-10-05T03:12:00+08:00,19.95,121.12,27.0,3.0,085 km N 26° W of Calayan (Cagayan),2023_Earthquake_Information/October/2023_1004_1912_B2.html
20231005T0314_19.16_121.24,2023-10-05T03:14:00+08:00,19.16,121.24,18.0,2.3,006 km N 29° E of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_1914_B2.html
20231005T0355_7.14_125.33,2023-10-05T03:55:00+08:00,7.14,125.33,9.0,2.2,023 km N 81° E of Magpet (Cotabato),2023_Earthquake_Information/October/2023_1004_1955_B2.html
20231005T0442_16.19_122.27,2023-10-05T04:42:00+08:00,16.19,122.27,22.0,4.1,019 km S 58° E of Casiguran (Aurora),2023_Earthquake_Information/October/2023_1004_2042_B3.html
20231005T0542_14.03_120.49,2023-10-05T05:42:00+08:00,14.03,120.49,89.0,2.1,017 km S 73° W of Nasugbu (Batangas),2023_Earthquake_Information/October/2023_1004_2142_B2.html
20231005T0613_10.18_125.99,2023-10-05T06:13:00+08:00,10.18,125.99,33.0,2.0,019 km N 18° W of Santa Monica (Surigao Del Norte),2023_Earthquake_Information/October/2023_1004_2213_B2.html
20231005T0622_17.26_119.83,2023-10-05T06:22:00+08:00,17.26,119.83,24.0,3.1,066 km N 81° W of City Of Candon (Ilocos Sur),2023_Earthquake_Information/October/2023_1004_2222_B2.html
20231005T0659_19.22_121.19,2023-10-05T06:59:00+08:00,19.22,121.19,13.0,3.2,012 km N 09° W of Dalupiri Island (Calayan) (Cagayan),2023_Earthquake_Information/October/2023_1004_2259_B2.html
20231005T0707_9.58_125.35,2023-10-05T07:07:00+08:00,9.58,125.35,20.0,3.4,007 km S 57° W of Malimono (Surigao Del Norte),2023_Earthquake_Information/October/2023_1004_2307_B2.html
20231005T0848_12.24_124.43,2023-10-05T08:48:00+08:00,12.24,124.43,3.0,2.8,022 km S 72° W of Lope De Vega (Northern Samar),2023_Earthquake_Information/October/2023_1005_0048_B2.html
